exercicio,periodo,uf,cod_conta,conta,valor,populacao,uf_nome
2019,3,MA,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,4072661230.8,7035055,Maranhão
2019,3,MA,ReceitasDeCapital,RECEITAS DE CAPITAL,109413232.52,7035055,Maranhão
2019,4,MA,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),10179711665.18,7035055,Maranhão
2019,4,MA,ReceitasCorrentes,RECEITAS CORRENTES,9991979221.04,7035055,Maranhão
2019,4,MA,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",4259107614.27,7035055,Maranhão
2019,4,MA,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,5193933994.38,7035055,Maranhão
2019,4,MA,ReceitasDeCapital,RECEITAS DE CAPITAL,187732444.14,7035055,Maranhão
2019,5,MA,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),12065060664.57,7035055,Maranhão
2019,5,MA,ReceitasCorrentes,RECEITAS CORRENTES,11858709195.21,7035055,Maranhão
2019,5,MA,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",4926181075.73,7035055,Maranhão
2019,5,MA,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,6259890470.89,7035055,Maranhão
2019,5,MA,ReceitasDeCapital,RECEITAS DE CAPITAL,206351469.36,7035055,Maranhão
2019,6,MA,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),15615619676.99,7035055,Maranhão
2019,6,MA,ReceitasCorrentes,RECEITAS CORRENTES,15257310584.25,7035055,Maranhão
2019,6,MA,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",6318651631.14,7035055,Maranhão
2019,6,MA,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,8066230617.76,7035055,Maranhão
2019,6,MA,ReceitasDeCapital,RECEITAS DE CAPITAL,358309092.74,7035055,Maranhão
2020,1,MA,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),2985574219.55,7075181,Maranhão
2020,1,MA,ReceitasCorrentes,RECEITAS CORRENTES,2928068730.5,7075181,Maranhão
2020,1,MA,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",1090760127.83,7075181,Maranhão
2020,1,MA,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,1721817146.72,7075181,Maranhão
2020,1,MA,ReceitasDeCapital,RECEITAS DE CAPITAL,57505489.05,7075181,Maranhão
2020,2,MA,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),5246053929.41,7075181,Maranhão
2020,2,MA,ReceitasCorrentes,RECEITAS CORRENTES,5148712241.7,7075181,Maranhão
2020,2,MA,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",2013887583.3,7075181,Maranhão
2020,2,MA,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,2939507956.71,7075181,Maranhão
2020,2,MA,ReceitasDeCapital,RECEITAS DE CAPITAL,97341687.71,7075181,Maranhão
2020,3,MA,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),7886776907.02,7075181,Maranhão
2020,3,MA,ReceitasCorrentes,RECEITAS CORRENTES,7788911430.72,7075181,Maranhão
2020,3,MA,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",2888697732.01,7075181,Maranhão
2020,3,MA,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,4505745226.21,7075181,Maranhão
2020,3,MA,ReceitasDeCapital,RECEITAS DE CAPITAL,97865476.3,7075181,Maranhão
