exercicio,demonstrativo,periodo,periodicidade,instituicao,cod_ibge,uf,populacao,anexo,esfera,rotulo,coluna,cod_conta,conta,valor,uf_nome
2015,RREO,6,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentesDoExterior,Transferências do Exterior,9451.42,Bahia
2015,RREO,6,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentesDeConvenios,Transferências de Convênios,113712631.58,Bahia
2015,RREO,6,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasDeCapital,TRANSFERÊNCIAS DE CAPITAL,353232643.71,Bahia
2015,RREO,6,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasDeCapitalIntergovernamentais,Transferências Intergovernamentais,17416025.24,Bahia
2015,RREO,6,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasDeCapitalDeConvenios,Transferências de Convênios,335816618.47,Bahia
2015,RREO,6,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6TransferenciasCorrentes,Transferências Correntes,10874905557.16,Bahia
2015,RREO,6,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 06,E,,Até o Bimestre / 2014,RREO6TransferenciasCorrentes,Transferências Correntes,10795817502.34,Bahia
2015,RREO,6,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6CotaParteDoFPE,Cota-Parte do FPE,5741613580.46,Bahia
2015,RREO,6,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 06,E,,Até o Bimestre / 2014,RREO6CotaParteDoFPE,Cota-Parte do FPE,5457891568.98,Bahia
2015,RREO,6,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6OutrasTransferenciasCorrentes,Outras Transferências Correntes,5019579345.12,Bahia
2015,RREO,6,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 06,E,,Até o Bimestre / 2014,RREO6OutrasTransferenciasCorrentes,Outras Transferências Correntes,5054857429.15,Bahia
2015,RREO,6,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6TransferenciasDeCapital,Transferências de Capital,353232643.71,Bahia
2015,RREO,6,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 06,E,,Até o Bimestre / 2014,RREO6TransferenciasDeCapital,Transferências de Capital,1032724513.8,Bahia
2015,RREO,6,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6OutrasTransferenciasDeCapital,Outras Transferências de Capital,17416025.24,Bahia
2015,RREO,6,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 06,E,,Até o Bimestre / 2014,RREO6OutrasTransferenciasDeCapital,Outras Transferências de Capital,9371796.7,Bahia
2016,RREO,1,B,Governo do Estado da Bahia,29,BA,15203934,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,1991690642.15,Bahia
2016,RREO,1,B,Governo do Estado da Bahia,29,BA,15203934,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentesIntergovernamentais,Transferências Intergovernamentais,1974145190.05,Bahia
2016,RREO,1,B,Governo do Estado da Bahia,29,BA,15203934,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentesDeConvenios,Transferências de Convênios,17545452.1,Bahia
2016,RREO,1,B,Governo do Estado da Bahia,29,BA,15203934,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasDeCapital,TRANSFERÊNCIAS DE CAPITAL,66052024.18,Bahia
2016,RREO,1,B,Governo do Estado da Bahia,29,BA,15203934,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasDeCapitalDeConvenios,Transferências de Convênios,66052024.18,Bahia
2016,RREO,1,B,Governo do Estado da Bahia,29,BA,15203934,RREO-Anexo 06,E,,Até o Bimestre / 2016,RREO6TransferenciasCorrentes,Transferências Correntes,1991690642.15,Bahia
2016,RREO,1,B,Governo do Estado da Bahia,29,BA,15203934,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6TransferenciasCorrentes,Transferências Correntes,2111456685.82,Bahia
2016,RREO,1,B,Governo do Estado da Bahia,29,BA,15203934,RREO-Anexo 06,E,,Até o Bimestre / 2016,RREO6CotaParteDoFPE,Cota-Parte do FPE,1147588827.69,Bahia
2016,RREO,1,B,Governo do Estado da Bahia,29,BA,15203934,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6CotaParteDoFPE,Cota-Parte do FPE,1180375565.96,Bahia
2016,RREO,1,B,Governo do Estado da Bahia,29,BA,15203934,RREO-Anexo 06,E,,Até o Bimestre / 2016,RREO6OutrasTransferenciasCorrentes,Outras Transferências Correntes,826556362.36,Bahia
2016,RREO,1,B,Governo do Estado da Bahia,29,BA,15203934,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6OutrasTransferenciasCorrentes,Outras Transferências Correntes,920700742.57,Bahia
2016,RREO,1,B,Governo do Estado da Bahia,29,BA,15203934,RREO-Anexo 06,E,,Até o Bimestre / 2016,RREO6TransferenciasDeCapital,Transferências de Capital,66052024.18,Bahia
2016,RREO,1,B,Governo do Estado da Bahia,29,BA,15203934,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6TransferenciasDeCapital,Transferências de Capital,68453580.94,Bahia
2016,RREO,1,B,Governo do Estado da Bahia,29,BA,15203934,RREO-Anexo 06,E,,Despesas Empenhadas Até o Bimestre / 2016,RREO6TransferenciasConstitucionaisELegais,Transferências Constitucionais e Legais,879499324.37,Bahia
2016,RREO,2,B,Governo do Estado da Bahia,29,BA,15203934,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,3629072932.67,Bahia
