exercicio,periodo,uf,anexo,cod_conta,conta,coluna,valor,populacao,uf_nome
2017,2,PI,RGF-Anexo 02,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 2º Quadrimestre,4597475773.36,3212180,Piauí
2017,2,PI,RGF-Anexo 02,DividaContratual,Dívida Contratual,SALDO DO EXERCÍCIO ANTERIOR,3998979455.13,3212180,Piauí
2017,2,PI,RGF-Anexo 02,DividaContratual,Dívida Contratual,Até o 1º Quadrimestre,3896876180.62,3212180,Piauí
2017,2,PI,RGF-Anexo 02,DividaContratual,Dívida Contratual,Até o 2º Quadrimestre,4146897503.54,3212180,Piauí
2017,2,PI,RGF-Anexo 02,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),SALDO DO EXERCÍCIO ANTERIOR,3423691346.48,3212180,Piauí
2017,2,PI,RGF-Anexo 02,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 1º Quadrimestre,2304397435.66,3212180,Piauí
2017,2,PI,RGF-Anexo 02,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 2º Quadrimestre,2364034275.93,3212180,Piauí
2017,3,PI,RGF-Anexo 01,DespesaComPessoalBruta,DESPESA BRUTA COM PESSOAL (I),"DESPESAS LIQUIDADAS 
(a)",4846309252.05,3212180,Piauí
2017,3,PI,RGF-Anexo 01,DespesaComPessoalBruta,DESPESA BRUTA COM PESSOAL (I),DESPESAS INSCRITAS EM RESTOS A PAGAR NÃO PROCESSADOS (b),8571696.25,3212180,Piauí
2017,3,PI,RGF-Anexo 01,DespesaComPessoalAtivoBruta,Pessoal Ativo,"DESPESAS LIQUIDADAS 
(a)",3443644146.69,3212180,Piauí
2017,3,PI,RGF-Anexo 01,DespesaComPessoalAtivoBruta,Pessoal Ativo,DESPESAS INSCRITAS EM RESTOS A PAGAR NÃO PROCESSADOS (b),8551029.75,3212180,Piauí
2017,3,PI,RGF-Anexo 01,DespesaComPessoalInativoEPensionistasBruta,Pessoal Inativo e Pensionistas,"DESPESAS LIQUIDADAS 
(a)",1366902450.29,3212180,Piauí
2017,3,PI,RGF-Anexo 01,DespesaComPessoalLiquida,DESPESA LÍQUIDA COM PESSOAL (III) = (I - II),"DESPESAS LIQUIDADAS 
(a)",3817958129.16,3212180,Piauí
2017,3,PI,RGF-Anexo 01,DespesaComPessoalLiquida,DESPESA LÍQUIDA COM PESSOAL (III) = (I - II),DESPESAS INSCRITAS EM RESTOS A PAGAR NÃO PROCESSADOS (b),770069.97,3212180,Piauí
2017,3,PI,RGF-Anexo 01,ReceitaCorrenteLiquidaLimiteLegal,RECEITA CORRENTE LIQUIDA - RCL (IV),Valor,8005700615.63,3212180,Piauí
2017,3,PI,RGF-Anexo 01,DespesaComPessoalTotal,DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb),Valor,3818728199.13,3212180,Piauí
2017,3,PI,RGF-Anexo 01,DespesaComPessoalTotal,DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb),% sobre a RCL Ajustada,47.74,3212180,Piauí
2017,3,PI,RGF-Anexo 02,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),SALDO DO EXERCÍCIO ANTERIOR,4449557724.95,3212180,Piauí
2017,3,PI,RGF-Anexo 02,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 1º Quadrimestre,4338338447.05,3212180,Piauí
2017,3,PI,RGF-Anexo 02,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 2º Quadrimestre,4597475773.36,3212180,Piauí
2017,3,PI,RGF-Anexo 02,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 3º Quadrimestre,4778471817.68,3212180,Piauí
2017,3,PI,RGF-Anexo 02,DividaContratual,Dívida Contratual,SALDO DO EXERCÍCIO ANTERIOR,3998979455.13,3212180,Piauí
2017,3,PI,RGF-Anexo 02,DividaContratual,Dívida Contratual,Até o 1º Quadrimestre,3896876180.62,3212180,Piauí
2017,3,PI,RGF-Anexo 02,DividaContratual,Dívida Contratual,Até o 2º Quadrimestre,4146897503.54,3212180,Piauí
2017,3,PI,RGF-Anexo 02,DividaContratual,Dívida Contratual,Até o 3º Quadrimestre,4327893547.86,3212180,Piauí
2017,3,PI,RGF-Anexo 02,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),SALDO DO EXERCÍCIO ANTERIOR,3423691346.48,3212180,Piauí
2017,3,PI,RGF-Anexo 02,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 1º Quadrimestre,2304397435.66,3212180,Piauí
2017,3,PI,RGF-Anexo 02,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 2º Quadrimestre,2364034275.93,3212180,Piauí
2017,3,PI,RGF-Anexo 02,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 3º Quadrimestre,3288148476.62,3212180,Piauí
2018,1,PI,RGF-Anexo 01,DespesaComPessoalBruta,DESPESA BRUTA COM PESSOAL (I),<MR-11>,432785487.55,3212180,Piauí
2018,1,PI,RGF-Anexo 01,DespesaComPessoalBruta,DESPESA BRUTA COM PESSOAL (I),<MR-10>,359981146.86,3212180,Piauí
2018,1,PI,RGF-Anexo 01,DespesaComPessoalBruta,DESPESA BRUTA COM PESSOAL (I),<MR-9>,364608593.44,3212180,Piauí
