exercicio,periodo,uf,cod_conta,conta,valor,populacao,uf_nome
2022,2,PB,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",2095317028.86,4059905,Paraíba
2022,2,PB,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,2786327326.37,4059905,Paraíba
2022,2,PB,ReceitasDeCapital,RECEITAS DE CAPITAL,126255349.61,4059905,Paraíba
2022,3,PB,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),8246383232.38,4059905,Paraíba
2022,3,PB,ReceitasCorrentes,RECEITAS CORRENTES,8057955537.69,4059905,Paraíba
2022,3,PB,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",3160948126.1,4059905,Paraíba
2022,3,PB,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,4226089229.2,4059905,Paraíba
2022,3,PB,ReceitasDeCapital,RECEITAS DE CAPITAL,188427694.69,4059905,Paraíba
2022,4,PB,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),10855154842.93,4059905,Paraíba
2022,4,PB,ReceitasCorrentes,RECEITAS CORRENTES,10672298202.21,4059905,Paraíba
2022,4,PB,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",4198649846.85,4059905,Paraíba
2022,4,PB,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,5473638252.46,4059905,Paraíba
2022,4,PB,ReceitasDeCapital,RECEITAS DE CAPITAL,182856640.72,4059905,Paraíba
