cod_ibge,regiao_codigo,regiao_nome,ano,mes,fpm_dest,fundeb_dest,itr_dest,outros_dest,royalties_dest,total
2313203,12,Sertão dos Crateús,2015,2,1399775.84,2265722.52,119.3,190.8,18143.19,3683951.649999999
2313252,1,Cariri,2015,2,599903.95,795101.0700000001,10.3,75.84,6935.72,1402026.88
2313302,13,Sertão dos Inhamuns,2015,2,2199647.7199999997,5296226.159999999,120.97,348.65,25430.96,7521774.459999999
2313351,6,Litoral Oeste / Vale do Curu,2015,2,1199807.85,1844110.19,24.0,152.21,15613.52,3059707.77
2313401,8,Serra da Ibiapaba,2015,2,2599583.67,6205842.100000001,471.73,424.91,32522.73,8838845.14
2313500,3,Grande Fortaleza,2015,2,2199647.7199999997,4236466.01,244.35,338.0,216241.76,6652937.839999999
2313559,6,Litoral Oeste / Vale do Curu,2015,2,999839.88,1448299.23,0.0,127.29,13229.03,2461495.4299999997
2313609,8,Serra da Ibiapaba,2015,2,1599743.82,2720622.41,102.75,229.21,20527.68,4341225.87
2313708,2,Centro Sul,2015,2,599903.95,636217.37,306.32,72.11,6935.72,1243435.47
2313757,6,Litoral Oeste / Vale do Curu,2015,2,1199807.85,1664596.75,0.0,155.86,15686.1,2880246.56
2313807,6,Litoral Oeste / Vale do Curu,2015,2,1199807.85,1969550.23,581.57,159.96,15686.1,3185785.71
2313906,5,Litoral Norte,2015,2,799871.91,1273002.57,0.0,105.21,32140.11,2105119.8
2313955,11,Sertão de Sobral,2015,2,1199807.85,1634261.44,5.89,152.04,15613.52,2849840.74
2314003,1,Cariri,2015,2,1799711.7799999998,2758227.62,10.7,264.5,20807.15,4579021.750000001
2314102,8,Serra da Ibiapaba,2015,2,2199647.7199999997,5577063.279999999,150.7,350.01,27753.74,7804965.449999999
2300101,1,Cariri,2015,3,582589.22,522848.77,97.86,0.0,6812.63,1112348.48
2300150,7,Maciço do Baturité,2015,3,728236.51,765639.49,0.0,0.0,11363.29,1505239.29
2300200,5,Litoral Norte,2015,3,1602120.29,3010283.91,345.52,0.0,20497.95,4633247.67
2300309,2,Centro Sul,2015,3,1602120.29,2556303.18,390.54,0.0,18734.73,4177548.74
2300408,13,Sertão dos Inhamuns,2015,3,728236.51,874111.8200000001,247.83,0.0,8515.79,1611111.9500000002
2300507,11,Sertão de Sobral,2015,3,582589.22,705213.86,0.0,0.0,7934.67,1295737.75
2300606,1,Cariri,2015,3,436941.92999999993,493821.72,59.82,0.0,5109.47,935932.9399999998
2300705,14,Vale do Jaguaribe,2015,3,728236.51,842450.51,315.32,0.0,8880.710000000001,1579883.05
2300754,6,Litoral Oeste / Vale do Curu,2015,3,1310825.7,2346946.39,121.95,0.0,93648.25,3751542.29
2300804,1,Cariri,2015,3,436941.92999999993,450924.41,30.58,0.0,5109.47,893006.3899999998
2300903,6,Litoral Oeste / Vale do Curu,2015,3,728236.51,784069.26,0.0,0.0,10028.72,1522334.49
2301000,3,Grande Fortaleza,2015,3,1893414.88,3607110.61,2238.52,0.0,323946.25,5826710.26
2301109,4,Litoral Leste,2015,3,1893414.88,3070391.46,887.75,0.0,336045.13,5300739.22
2301208,7,Maciço do Baturité,2015,3,1019531.1,1543672.9500000002,148.70000000000002,0.0,12081.16,2575433.9100000006
2301257,12,Sertão dos Crateús,2015,3,582589.22,675715.57,0.0,0.0,7934.67,1266239.46
2301307,1,Cariri,2015,3,873883.79,1478752.62,118.22,0.0,10218.94,2362973.5700000003
2301406,7,Maciço do Baturité,2015,3,582589.22,817435.61,240.02,0.0,6812.63,1407077.48
2301505,13,Sertão dos Inhamuns,2015,3,436941.92999999993,508041.71,7.54,0.0,5109.47,950100.65
2301604,1,Cariri,2015,3,873883.79,1108806.01,36.14,0.0,10218.94,1992944.88
2301703,1,Cariri,2015,3,1019531.1,1214260.36,52.2,0.0,11922.1,2245765.76
2301802,2,Centro Sul,2015,3,436941.92999999993,335634.42,12.47,0.0,5109.47,777698.2899999998
2301851,9,Sertão Central,2015,3,873883.79,1074544.01,19.94,0.0,10218.94,1958666.68
2301901,1,Cariri,2015,3,1602120.29,2513789.11,207.83,0.0,24642.57,4140759.8
2301950,7,Maciço do Baturité,2015,3,873883.79,1219504.01,4.99,0.0,10218.94,2103611.73
2302008,1,Cariri,2015,3,873883.79,1027548.49,4.24,0.0,10405.71,1911842.23
2302057,5,Litoral Norte,2015,3,728236.51,972597.17,913.55,0.0,9744.7,1711491.93
2302107,7,Maciço do Baturité,2015,3,1165178.39,1446845.39,124.49,0.0,13625.26,2625773.5300000003
2302206,4,Litoral Leste,2015,3,1602120.29,2797195.13,958.23,0.0,18734.73,4419008.380000001
2302305,5,Litoral Norte,2015,3,1165178.39,1455466.08,77.72,0.0,15121.32,2635843.51
2302404,10,Sertão de Canindé,2015,3,1602120.29,2756896.05,54.370000000000005,0.0,19279.92,4378350.63
2302503,1,Cariri,2015,3,1456473.0100000002,2768627.15,201.9,0.0,18708.13,4244010.19
2302602,5,Litoral Norte,2015,3,1747767.58,3185414.26,0.0,0.0,22201.11,4955382.95
2302701,1,Cariri,2015,3,1019531.1,1376608.49,136.1,0.0,13545.5,2409821.19
2302800,10,Sertão de Canindé,2015,3,1893414.88,3590340.7199999997,35.91,0.0,24011.120000000003,5507802.63
2302909,7,Maciço do Baturité,2015,3,873883.79,1145776.63,0.0,0.0,10218.94,2029879.36
2303006,10,Sertão de Canindé,2015,3,873883.79,1133906.18,52.52,0.0,11608.14,2019450.63
2303105,11,Sertão de Sobral,2015,3,873883.79,980112.11,43.349999999999994,0.0,11554.71,1865593.96
2303204,1,Cariri,2015,3,1019531.1,1466879.43,116.07,0.0,11922.1,2498448.6999999997
2303303,2,Centro Sul,2015,3,873883.79,819872.89,172.19,0.0,10218.94,1704147.81
2303402,8,Serra da Ibiapaba,2015,3,873883.79,990444.82,677.04,0.0,11501.28,1876506.93
2303501,3,Grande Fortaleza,2015,3,1747767.58,3363185.0,719.66,0.0,20696.53,5132368.7700000005
2303600,2,Centro Sul,2015,3,873883.79,731006.5,0.0,0.0,10218.94,1615109.23
2303659,12,Sertão dos Crateús,2015,3,582589.22,776989.06,4.99,0.0,7881.24,1367464.51
2303709,3,Grande Fortaleza,2015,3,4748314.87,13537071.510000002,910.84,0.0,367580.36,18653877.58
2303808,2,Centro Sul,2015,3,1019531.1,1124365.76,153.62,0.0,11922.1,2155972.58
2303907,5,Litoral Norte,2015,3,582589.22,761870.74,0.0,0.0,7988.110000000001,1352448.07
2303931,9,Sertão Central,2015,3,582589.22,809274.97,255.38,0.0,6812.63,1398932.1999999995
2303956,3,Grande Fortaleza,2015,3,873883.79,1225854.47,69.06,0.0,14465.73,2114273.05
2304004,11,Sertão de Sobral,2015,3,873883.79,1353340.96,31.49,0.0,11608.14,2238864.3800000004
2304103,12,Sertão dos Crateús,2015,3,1893414.88,3166122.58,502.96,0.0,24011.120000000003,5084051.54
2304202,1,Cariri,2015,3,2476004.06,4438236.15,108.36,0.0,45353.02,6959701.590000001
2304236,8,Serra da Ibiapaba,2015,3,873883.79,1097537.17,0.0,0.0,11501.28,1982922.24
2304251,5,Litoral Norte,2015,3,873883.79,1437761.21,45.15,0.0,14770.34,2326460.49
2304269,9,Sertão Central,2015,3,436941.92999999993,470560.08,0.0,0.0,5109.47,912611.48
2304277,14,Vale do Jaguaribe,2015,3,436941.92999999993,445048.96,33.1,0.0,5109.47,887133.4599999998
2304285,3,Grande Fortaleza,2015,3,1456473.0100000002,3131674.11,0.0,0.0,17031.57,4605178.69
2304301,1,Cariri,2015,3,873883.79,1053890.7,14.96,0.0,10218.94,1938008.39
2304350,11,Sertão de Sobral,2015,3,873883.79,1103804.73,168.65,0.0,11799.23,1989656.4
2304400,3,Grande Fortaleza,2015,3,40852716.900000006,50976960.84,771.4699999999999,0.0,828859.23,92659308.44
2304459,4,Litoral Leste,2015,3,728236.51,838243.61,4.99,0.0,8515.79,1575000.9
2304509,11,Sertão de Sobral,2015,3,582589.22,836575.59,188.08999999999995,0.0,10910.23,1430263.13
2304608,6,Litoral Oeste / Vale do Curu,2015,3,436941.92999999993,557472.39,56.38,0.0,6178.08,1000648.78
2304657,11,Sertão de Sobral,2015,3,728236.51,998045.04,0.0,0.0,9744.7,1736026.25
2304707,5,Litoral Norte,2015,3,1602120.29,3141142.5,35.89,0.0,22193.12,4765491.8
2304806,1,Cariri,2015,3,436941.92999999993,386975.73,0.0,0.0,5109.47,829027.1299999999
2304905,11,Sertão de Sobral,2015,3,582589.22,622957.42,0.0,0.0,8497.79,1214044.4300000002
2304954,3,Grande Fortaleza,2015,3,1019531.1,1406286.42,372.89,0.0,12164.42,2438354.83
2305001,8,Serra da Ibiapaba,2015,3,1310825.7,2258511.39,0.0,0.0,17900.88,3587237.9699999997
2305100,7,Maciço do Baturité,2015,3,436941.92999999993,393600.95,2181.93,0.0,6230.97,838955.7799999999
2305209,12,Sertão dos Crateús,2015,3,873883.79,1062259.33,0.0,0.0,11837.28,1947980.4
2305233,3,Grande Fortaleza,2015,3,1747767.58,3112596.5300000003,0.0,0.0,297978.05,5158342.16
2305266,9,Sertão Central,2015,3,582589.22,791072.97,93.79,0.0,6812.63,1380568.61
2305308,8,Serra da Ibiapaba,2015,3,1019531.1,1264553.96,30.53,0.0,13311.3,2297426.8899999997
2305332,9,Sertão Central,2015,3,582589.22,795222.5,4.99,0.0,6812.63,1384629.34
2305357,4,Litoral Leste,2015,3,873883.79,1121242.6,20.0,0.0,76444.36,2071590.75
2305407,2,Centro Sul,2015,3,1747767.58,3432031.23,501.8,0.0,20464.02,5200764.63
2305506,2,Centro Sul,2015,3,2184709.49,3454783.6399999997,440.72,0.0,29546.76,5669480.609999999
2305605,12,Sertão dos Crateús,2015,3,1019531.1,1186595.58,96.2,0.0,13364.73,2219587.6100000003
2305654,12,Sertão dos Crateús,2015,3,582589.22,680676.91,20.48,0.0,7934.67,1271221.2799999998
2305704,2,Centro Sul,2015,3,582589.22,612679.47,4.99,0.0,6812.63,1202086.3099999998
2305803,8,Serra da Ibiapaba,2015,3,1310825.7,2107258.24,24.63,0.0,18541.49,3436650.0600000005
2305902,12,Sertão dos Crateús,2015,3,1310825.7,2147982.85,67.6,0.0,16931.33,3475807.48
2306009,14,Vale do Jaguaribe,2015,3,728236.51,722971.67,40.59,0.0,8515.79,1459764.5600000003
2306108,6,Litoral Oeste / Vale do Curu,2015,3,873883.79,1474897.59,33.55,0.0,11838.410000000002,2360653.34
2306207,4,Litoral Leste,2015,3,436941.92999999993,372367.61,171.84,0.0,5321.96,814803.3399999999
2306256,3,Grande Fortaleza,2015,3,1310825.7,2065727.45,73.53999999999999,0.0,22666.74,3399293.4300000006
2306306,6,Litoral Oeste / Vale do Curu,2015,3,1456473.0100000002,2404619.07,248.82,0.0,18741.36,3880082.26
2306405,6,Litoral Oeste / Vale do Curu,2015,3,2476004.06,6215713.29,1113.7,0.0,365600.45,9058431.499999998
2306504,7,Maciço do Baturité,2015,3,873883.79,1063163.06,95.68,0.0,10907.03,1948049.56
2306553,5,Litoral Norte,2015,3,1310825.7,2241925.26,95.53,0.0,87447.36,3640293.85
2306603,10,Sertão de Canindé,2015,3,873883.79,1398123.43,0.0,0.0,10218.94,2282226.1599999997
2306702,14,Vale do Jaguaribe,2015,3,873883.79,888330.04,172.59,0.0,10218.94,1772605.36
2306801,14,Vale do Jaguaribe,2015,3,582589.22,616461.05,0.0,0.0,6812.63,1205862.9
2306900,14,Vale do Jaguaribe,2015,3,1165178.39,1814357.98,234.35,0.0,13625.26,2993395.98
2307007,4,Litoral Leste,2015,3,1165178.39,1432064.94,976.34,0.0,56598.14,2654817.81
2307106,1,Cariri,2015,3,1019531.1,1720927.03,24.52,0.0,11922.1,2752404.75
2307205,1,Cariri,2015,3,436941.92999999993,461196.65,10.04,0.0,7170.88,905319.5
2307254,5,Litoral Norte,2015,3,873883.78,1099637.91,10.44,0.0,11501.32,1985033.45
2307304,1,Cariri,2015,3,4748314.87,8384278.32,216.93,0.0,71294.49,13204104.61
2307403,2,Centro Sul,2015,3,1019531.1,1270940.69,26.58,0.0,19006.68,2309505.0500000003
2307502,1,Cariri,2015,3,1165178.39,1558433.84,240.05,0.0,13625.26,2737477.5399999996
2307601,14,Vale do Jaguaribe,2015,3,1602120.29,2201096.06,188.14,0.0,19347.74,3822752.23
2307635,10,Sertão de Canindé,2015,3,873883.79,1085396.58,7.03,0.0,10218.94,1969506.34
2307650,3,Grande Fortaleza,2015,3,4748314.87,9417433.1,232.52,0.0,337965.83,14503946.320000002
2307700,3,Grande Fortaleza,2015,3,2476004.06,4364071.33,52.620000000000005,0.0,28953.67,6869081.680000001
2307809,5,Litoral Norte,2015,3,1019531.1,1799494.89,72.13,0.0,13364.73,2832462.85
2307908,5,Litoral Norte,2015,3,582589.22,727939.32,0.0,0.0,7934.67,1318463.21
2308005,11,Sertão de Sobral,2015,3,1165178.39,1970273.75,127.92,0.0,17861.02,3153441.0799999996
2308104,1,Cariri,2015,3,1456473.0100000002,2374056.0500000003,313.94000000000005,0.0,17031.57,3847874.57
2308203,11,Sertão de Sobral,2015,3,728236.51,846961.53,193.23,0.0,9777.31,1585168.58
2308302,1,Cariri,2015,3,1019531.1,1327402.21,173.01,0.0,13289.05,2360395.3699999996
2308351,9,Sertão Central,2015,3,582589.22,659581.42,30.12,0.0,6812.63,1249013.39
2308377,6,Litoral Oeste / Vale do Curu,2015,3,582589.22,870864.05,4.0,0.0,7988.110000000001,1461445.38
2308401,1,Cariri,2015,3,1165178.39,1833104.2,157.55,0.0,13873.97,3012314.11
2308500,9,Sertão Central,2015,3,1310825.7,2255347.51,128.64,0.0,15328.41,3581630.26
2308609,12,Sertão dos Crateús,2015,3,873883.79,1142032.51,123.27,0.0,11501.28,2027540.85
2308708,14,Vale do Jaguaribe,2015,3,1747767.58,3007750.9699999997,406.81,0.0,20578.29,4776503.649999999
2308807,11,Sertão de Sobral,2015,3,436941.92999999993,552644.77,58.69,0.0,6178.08,995823.47
2308906,5,Litoral Norte,2015,3,873883.79,1179690.74,22.22,0.0,11608.14,2065204.89
2309003,11,Sertão de Sobral,2015,3,728236.51,832414.62,0.0,0.0,9744.7,1570395.8299999998
2309102,7,Maciço do Baturité,2015,3,582589.22,543496.66,528.43,0.0,6812.63,1133426.9399999997
2309201,1,Cariri,2015,3,728236.51,780592.42,52.74,0.0,10441.830000000002,1519323.5000000002
