exercicio,demonstrativo,periodo,periodicidade,instituicao,cod_ibge,uf,populacao,anexo,esfera,rotulo,coluna,cod_conta,conta,valor,uf_nome
2016,RREO,2,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasDeCapitalDeInstituicoesPrivadas,Transferências de Instituições Privadas,680514.02,Maranhão
2016,RREO,2,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 06,E,,Até o Bimestre / 2016,RREO6TransferenciasCorrentes,Transferências Correntes,2206357588.08,Maranhão
2016,RREO,2,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6TransferenciasCorrentes,Transferências Correntes,2362617360.93,Maranhão
2016,RREO,2,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 06,E,,Até o Bimestre / 2016,RREO6CotaParteDoFPE,Cota-Parte do FPE,1533738422.26,Maranhão
2016,RREO,2,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6CotaParteDoFPE,Cota-Parte do FPE,1600462472.92,Maranhão
2016,RREO,2,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 06,E,,Até o Bimestre / 2016,RREO6OutrasTransferenciasCorrentes,Outras Transferências Correntes,672619165.82,Maranhão
2016,RREO,2,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6OutrasTransferenciasCorrentes,Outras Transferências Correntes,762154888.01,Maranhão
2016,RREO,2,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 06,E,,Até o Bimestre / 2016,RREO6TransferenciasDeCapital,Transferências de Capital,34387403.34,Maranhão
2016,RREO,2,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 06,E,,Até o Bimestre / 2016,RREO6OutrasTransferenciasDeCapital,Outras Transferências de Capital,34387403.34,Maranhão
2016,RREO,2,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 06,E,,Despesas Empenhadas Até o Bimestre / 2016,RREO6TransferenciasConstitucionaisELegais,Transferências Constitucionais e Legais,582500000.0,Maranhão
2016,RREO,3,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,3441774231.91,Maranhão
2016,RREO,3,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentesIntergovernamentais,Transferências Intergovernamentais,3441272498.3,Maranhão
2016,RREO,3,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentesDeInstituicoesPrivadas,Transferências de Instituições Privadas,501733.61,Maranhão
2016,RREO,3,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasDeCapital,TRANSFERÊNCIAS DE CAPITAL,35625411.06,Maranhão
