regiao_codigo,regiao_nome,ano,bimestre,admissoes,desligamentos,saldo,total_movimentacoes,salario_medio,bf_valor_total,bf_beneficiarios,bpc_valor_total,bpc_beneficiarios,transf_fed_fpm_dest,transf_fed_fundeb_dest,transf_fed_itr_dest,transf_fed_outros_dest,transf_fed_royalties_dest,transf_fed_total,transf_est_icms,transf_est_ipva,transf_est_total,invest_mun_valor,bnb_bnb_operacoes_credito_total,bnb_bnb_emprestimos_titulos_descontados,bnb_bnb_financiamentos,bnb_bnb_financiamentos_rurais_agricultura,bnb_bnb_financiamentos_agroindustriais,bnb_bnb_financiamentos_imobiliarios,bnb_credito_bnb_total,pop,siof_anual_empenhado,siof_anual_pago,siof_obras_pago_anual,siof_equip_pago_anual,siof_anual_dotacao,siof_anual_n_acoes,invest_fed_direto_ce,invest_fed_ne_rateado,invest_fed_nacional_rateado,invest_fed_total,ibcr_ce,invest_total_ce_r_2010_mi,share_pib_ce_br,siof_obras_pago,siof_equip_pago,siof_invest_pago,deflator,salario_medio_real,bf_valor_total_real,bpc_valor_total_real,transf_fed_fpm_dest_real,transf_fed_fundeb_dest_real,transf_fed_itr_dest_real,transf_fed_outros_dest_real,transf_fed_royalties_dest_real,transf_fed_total_real,transf_est_icms_real,transf_est_ipva_real,transf_est_total_real,invest_mun_valor_real,bnb_bnb_operacoes_credito_total_real,bnb_bnb_emprestimos_titulos_descontados_real,bnb_bnb_financiamentos_real,bnb_bnb_financiamentos_rurais_agricultura_real,bnb_bnb_financiamentos_agroindustriais_real,bnb_bnb_financiamentos_imobiliarios_real,bnb_credito_bnb_total_real,siof_anual_empenhado_real,siof_anual_pago_real,siof_anual_dotacao_real,siof_obras_pago_anual_real,siof_equip_pago_anual_real,siof_obras_pago_real,siof_equip_pago_real,siof_invest_pago_real,invest_fed_direto_ce_real,invest_fed_ne_rateado_real,invest_fed_nacional_rateado_real,invest_fed_total_real
09,Sertão Central,2024,2,1953.0,1409.0,544.0,3362.0,1344.9584324806663,93519641.0,72941.0,46326373.61,16469.0,62307954.79000001,102915408.66,4506.45,166048.41,1841474.53,167235392.83999997,34295499.230000004,5997142.73,40292641.96,26154748.64,38923150.0,35404700.0,2730142.0,196368.0,0.0,0.0,38923150.0,394278.0,359565808.82000005,344669977.56,333500230.75,11169746.81,,,19472671.08,32434463.102999996,8717835.86718,60624970.050179996,107.725,2820.8264747241155,0.022,45167919.87,233832.51,45401752.379999995,1.0736814456148038,1444.0569140776622,100410303.34225748,49739767.7876763,66898894.97222905,110498364.7461071,4838.491750590832,178283.09689083966,1977157.0354332414,179557538.34241077,36822441.19134779,6439020.875904712,43261462.0672525,28081868.329487026,41791063.95988185,38013369.47755845,2931302.8092936915,210836.6781124878,0.0,0.0,41791063.95988185,386059137.40751386,370065759.7666428,,358073009.8645307,11992749.902112145,48495957.50143522,251061.6273685381,48747019.12880375,20907445.635155983,34824281.232169054,9360178.616506409,65091905.48383144
10,Sertão de Canindé,2024,2,630.0,508.0,122.0,1138.0,1506.8699297012301,52217149.0,40342.0,22058790.060000002,7855.0,30994072.15,66113046.41,2888.1800000000003,75434.94,848529.6599999999,98033971.34,13163973.2,3170026.7800000003,16333999.98,20442357.7,35833982.0,32609582.0,2859714.0,77312.0,0.0,0.0,35833982.0,194674.0,27490451.83,24194391.35,20002352.4,4192038.95,,,19472671.08,32434463.102999996,8717835.86718,60624970.050179996,107.725,2820.8264747241155,0.022,4679490.31,234199.0,4913689.31,1.0736814456148038,1617.8982844750947,56064584.024203606,23684113.60013427,33277760.191501528,70984351.24348742,3100.9852775957643,80993.09542906599,911050.551995838,105257256.06769145,14133913.775410535,3403598.935788042,17537512.711198576,21948580.167110916,38474281.59589486,35012303.142654486,3070421.8615648933,83008.45992337172,0.0,0.0,38474281.59589486,29515988.061438527,25977069.08043831,,21476154.64052874,4500914.439909564,5024281.920781266,251455.12088154143,5275737.041662808,20907445.635155983,34824281.232169054,9360178.616506409,65091905.48383144
11,Sertão de Sobral,2024,2,3099.0,2603.0,496.0,5702.0,1461.1341809891267,94319026.0,73528.0,55542507.72,19749.0,82033484.46,146718075.6,2528.9700000000003,235369.66999999998,3315127.3000000003,232304586.0,42754729.099999994,8765622.39,51520351.489999995,52300932.45,38260632.0,31880788.0,5818621.0,290220.0,0.0,0.0,38260632.0,506014.0,59506309.26,51180416.91,33882712.49,17297704.42,,,19472671.08,32434463.102999996,8717835.86718,60624970.050179996,107.725,2820.8264747241155,0.022,13957695.58,0.0,13957695.58,1.0736814456148038,1568.792659681608,101268588.18466027,59634959.981881,88077830.18383233,157528475.50803006,2715.3081655164706,252712.0475394793,3559390.671861102,249421123.7194285,45904959.34695731,9411486.119408693,55316445.46636601,56154540.759918205,41079730.675896026,34229810.54717909,6247345.406764655,311603.8291463284,0.0,0.0,41079730.675896026,63890820.14947838,54951464.01509715,,36379239.72761397,18572224.287483186,14986118.767785758,0.0,14986118.767785758,20907445.635155983,34824281.232169054,9360178.616506409,65091905.48383144
12,Sertão dos Crateús,2024,2,976.0,690.0,286.0,1666.0,1335.7331092436978,84165392.0,64261.0,33137513.58,11771.0,59662894.64,102508546.36000001,6134.41,143705.95,1687208.94,164008490.3,23645115.54,4735795.68,28380911.22,33813141.39,45638528.0,40258876.0,3855179.0,1107238.0,0.0,0.0,45638528.0,353210.0,49045799.75,45881940.83,36270883.56,9611057.27,,,19472671.08,32434463.102999996,8717835.86718,60624970.050179996,107.725,2820.8264747241155,0.022,18689601.36,138965.0,18828566.36,1.0736814456148038,1434.15185568833,90366819.75329664,35579133.48465459,64058942.96663893,110061524.24367695,6586.402196793909,154294.41213944874,1811524.9337534208,176092872.95840555,25387321.83471626,5084735.951838743,30472057.786555003,36304542.528392956,49001240.7187717,43225208.18250713,4139234.161823834,1188820.896479644,0.0,0.0,49001240.7187717,52659565.176914185,49262588.55796729,,38943374.69442703,10319213.86354027,20066678.206169203,149204.1420898612,20215882.348259065,20907445.635155983,34824281.232169054,9360178.616506409,65091905.48383144
13,Sertão dos Inhamuns,2024,2,340.0,268.0,72.0,608.0,1568.5084375000001,27775720.0,21019.0,12417390.33,4422.0,23685380.68,38186491.96,731.74,55561.659999999996,885050.66,62813216.699999996,4197014.83,1300925.6099999999,5497940.4399999995,15532057.329999998,16355961.0,15069112.0,1182108.0,39050.0,0.0,0.0,16355961.0,139416.0,32095537.22,29200968.729999997,26608042.06,2592926.67,,,19472671.08,32434463.102999996,8717835.86718,60624970.050179996,107.725,2820.8264747241155,0.022,5276178.63,12995.0,5289173.63,1.0736814456148038,1684.0784066340173,29822275.20259202,13332321.600277686,25430553.768439345,41000127.89057089,785.6556610141765,59655.52342955822,950262.4720711362,67441385.31017193,4506256.94994117,1396779.6895821204,5903036.63952329,16676481.767446408,17561091.850899354,16179425.956291387,1269207.4263128245,41927.26045125809,0.0,0.0,17561091.850899354,34460382.80015334,31352538.31937908,,28568561.063960303,2783977.2554187793,5664935.098780335,13952.490385764375,5678887.589166099,20907445.635155983,34824281.232169054,9360178.616506409,65091905.48383144
14,Vale do Jaguaribe,2024,2,3159.0,2468.0,691.0,5627.0,1386.7788786209348,78594941.0,61861.0,32948557.77,11715.0,64495495.519999996,99509269.13,10026.32,171899.76,1949884.34,166136575.07,34350810.45,6434936.1899999995,40785746.64,21671203.9,58583278.0,53006720.0,5008730.0,105521.0,0.0,0.0,58583278.0,391929.0,53013284.25,49366440.559999995,34067006.69,15299433.87,,,19472671.08,32434463.102999996,8717835.86718,60624970.050179996,107.725,2820.8264747241155,0.022,6548910.07,121392.0,6670302.07,1.0736814456148038,1488.958751145802,84385929.87089022,35376255.137416475,69247616.8655567,106841255.93157096,10765.073751796619,184565.58281763783,2093554.6369528677,178377758.09064996,36881827.821996115,6909071.590918218,43790899.41291433,23267969.531565174,62899778.61189394,56912331.75689913,5377780.467094236,113295.93982271971,0.0,0.0,62899778.61189394,56919379.67032851,53003831.26531808,,36577112.99068839,16426718.274629692,7031443.231158947,130336.33804607227,7161779.569205019,20907445.635155983,34824281.232169054,9360178.616506409,65091905.48383144
01,Cariri,2024,3,7562.0,6144.0,1418.0,13706.0,1723.5145855829567,223743897.0,170663.0,132371175.25999999,47164.0,180572108.42000002,266209609.9,8819.66,117729.06,2074672.09,448982939.13,30915493.05,5586780.87,36502273.92,110111304.07,179744765.0,157014041.0,20930863.0,169460.0,0.0,0.0,179744765.0,1080326.0,387820806.37,334241997.84,304622065.69,29619932.15,,,18541686.57,73413122.9565,14992645.07906,106947454.60556,105.88499999999999,2821.642021088504,0.022,31463243.33,189046.81,31652290.139999997,1.066525422647483,1838.1721218279642,238628554.31271988,141177223.64051554,192584744.25098762,283919316.71141905,9406.391609107099,125561.03547439088,2212690.5276421867,478851718.9171324,32972159.291506574,5958443.828615623,38930603.120122194,117436505.11152226,191702361.4602975,167459466.4391142,22323297.507451564,180733.39812184247,0.0,0.0,191702361.4602975,413620749.4252519,356477588.01284504,,324887177.3577766,31590410.655068517,33556348.89038885,201623.2289354084,33757972.11932425,19775180.10566641,78296961.98905279,15990037.129548172,114062179.22426738
02,Centro Sul,2024,3,1338.0,1046.0,292.0,2384.0,1448.70125,85465140.0,65984.0,37485680.760000005,13389.0,75816099.77000001,97221435.75999999,6144.1,41247.22,912839.03,173997765.88,20744797.69,5533482.22,26278279.91,23796070.25999999,53932329.0,38271032.0,15046822.0,0.0,0.0,0.0,53932329.0,363760.0,28263103.5,19497147.79,14541493.59,4955654.2,,,18541686.57,73413122.9565,14992645.07906,106947454.60556,105.88499999999999,2821.642021088504,0.022,1359744.04,57188.96,1416933.0,1.066525422647483,1545.076712946187,91150744.5601263,39979431.515787624,80859797.850683,103689132.8643291,6552.8388492884005,43991.208743533716,973566.0322798684,185573040.79488477,22124854.12406378,5901599.463397832,28026453.58746161,25379113.891395688,57520199.9810881,40817028.578955345,16047818.193051444,0.0,0.0,0.0,57520199.9810881,30143318.405667055,20794203.787150186,,15508872.597000415,5285331.190149774,1450201.586953396,60993.47973476999,1511195.066688166,19775180.10566641,78296961.98905279,15990037.129548172,114062179.22426738
03,Grande Fortaleza,2024,3,79393.0,69737.0,9656.0,149130.0,1761.8901461141286,725307657.0,569697.0,526469559.56999993,187633.0,447979773.96,780863826.72,52183.84,713868.54,9843975.0,1239453628.06,384129076.8,145132089.11,529261165.90999997,378685903.0300001,7619108584.0,912524012.0,661549923.0,30134566.0,0.0,1056703845.0,7619108584.0,4137255.0,1046172397.08,786400192.4,561652135.24,224748057.16,,,18541686.57,73413122.9565,14992645.07906,106947454.60556,105.88499999999999,2821.642021088504,0.022,56035988.49,25978506.18,82014494.67,1.066525422647483,1879.1006327428065,773559055.4313806,561493169.5314283,477781817.76021284,832811122.8226789,55655.392011368625,761358.9463382417,10498849.597406257,1321908804.5186477,409683425.98530746,154787062.67775494,564470488.6630623,403878142.7797146,8125973002.747665,973230057.5742768,705559811.2299848,32139280.73944847,0.0,1127001514.9018452,8125973002.747665,1115769457.9578774,838715797.5694718,,599016280.9177023,239699516.65176967,59763806.30776674,27706737.28337475,87470543.59114149,19775180.10566641,78296961.98905279,15990037.129548172,114062179.22426738
04,Litoral Leste,2024,3,1376.0,1377.0,-1.0,2753.0,1563.270014529604,46412177.0,36736.0,22592569.13,8051.0,39409438.94,59376921.69,6549.79,38150.28,2338261.83,101169322.53,20540489.65,3147185.38,23687675.03,26514893.230000004,32783002.0,27233352.0,2206610.0,3233193.0,0.0,0.0,32783002.0,215686.0,19300553.46,11969641.99,10794639.94,1175002.05,,,18541686.57,73413122.9565,14992645.07906,106947454.60556,105.88499999999999,2821.642021088504,0.022,2337311.87,0.0,2337311.87,1.066525422647483,1667.2672129583227,49499766.69091479,24095549.340065725,42031168.52178367,63326996.500933744,6985.517548002257,40688.24350111982,2493815.686501227,107899654.47026777,21906954.4053525,3356553.217554479,25263507.62290698,28278807.70857864,34963905.063703276,29045062.251907676,2353405.662868162,3448282.530825883,0.0,0.0,34963905.063703276,20584530.93625684,12765927.482323809,,11512757.924335899,1253169.557987909,2492802.5300107286,0.0,2492802.5300107286,19775180.10566641,78296961.98905279,15990037.129548172,114062179.22426738
05,Litoral Norte,2024,3,1899.0,1226.0,673.0,3125.0,1484.9948352000001,106428100.0,79727.0,44388489.870000005,15888.0,81334373.7,137769233.0,6143.34,55990.36,1860878.06,221026618.45999998,28543252.939999998,5821956.529999999,34365209.47,44227927.28,40374987.0,37363663.0,2671977.0,151006.0,0.0,0.0,40374987.0,432766.0,30659691.01,23923338.09,18195996.66,5727341.43,,,18541686.57,73413122.9565,14992645.07906,106947454.60556,105.88499999999999,2821.642021088504,0.022,2403801.94,200551.3,2604353.2399999998,1.066525422647483,1583.7847442410095,113508274.33406858,47341452.91928527,86745177.28616083,146934389.45314455,6552.028289967188,59715.14236318472,1984673.7594369282,235730507.66939545,30442104.90556751,6209264.648793522,36651369.55436103,47170208.83512414,43060950.07456163,39849296.47273312,2849731.3992293538,161051.73797230583,0.0,0.0,43060950.07456163,32699339.912681486,25514848.26757588,,19406493.028298687,6108355.239277189,2563715.8800193393,213893.05999500214,2777608.9400143414,19775180.10566641,78296961.98905279,15990037.129548172,114062179.22426738
06,Litoral Oeste / Vale do Curu,2024,3,1599.0,1404.0,195.0,3003.0,1348.7468131868131,103640864.0,77647.0,37085832.09,13281.0,76007567.87,146720072.5,6078.389999999999,39460.42,889321.3700000001,223662500.55,21783758.240000002,4370260.08,26154018.32,62391820.21,57287950.0,54500060.0,1996542.0,538487.0,0.0,0.0,57287950.0,402831.0,52264936.45,45830857.8,42430391.46,3400466.34,,,18541686.57,73413122.9565,14992645.07906,106947454.60556,105.88499999999999,2821.642021088504,0.022,2163073.89,11924.48,2174998.37,1.066525422647483,1438.4727649785116,110535616.2811503,39552982.74402084,81064003.446959,156480687.33393183,6482.757463766234,42085.54111834719,948483.8500086886,238541742.92948166,23232931.963766593,4660993.478901423,27893925.442668013,66542462.41921602,61099055.08635787,58125699.52581318,2129362.800383451,574310.0752651752,0.0,0.0,61099055.08635787,55741883.43698009,48879774.985441685,,45253091.184974656,3626683.8004670395,2306973.294749985,12717.761071851457,2319691.0558218365,19775180.10566641,78296961.98905279,15990037.129548172,114062179.22426738
07,Maciço do Baturité,2024,3,555.0,423.0,132.0,978.0,1602.191329243354,64668755.0,50056.0,24658459.71,8790.0,59533408.14,83427068.37,5803.99,34519.82,792422.8400000001,143793223.16,17052706.53,2416443.1799999997,19469149.71,12427937.530000001,29947609.0,29243211.0,634416.0,0.0,0.0,0.0,29947609.0,240948.0,21528112.76,18162050.14,15200162.31,2961887.83,,,18541686.57,73413122.9565,14992645.07906,106947454.60556,105.88499999999999,2821.642021088504,0.022,3733619.35,24030.65,3757650.0,1.066525422647483,1708.7777845834005,68970871.25846152,26298874.16404368,63493893.278158605,88977089.35355471,6190.102887791764,36816.26561521504,845139.1043465189,153359128.10456282,18187145.039191745,2577198.0838531274,20764343.12304487,13254711.326819766,31939886.346006565,31188627.971344523,676620.7925343255,0.0,0.0,0.0,31939886.346006565,22960279.560161673,19370288.201708276,,16211359.53198309,3158928.669725186,3981999.955263571,25629.29914774374,4007629.254411314,19775180.10566641,78296961.98905279,15990037.129548172,114062179.22426738
08,Serra da Ibiapaba,2024,3,1256.0,918.0,338.0,2174.0,1487.9197286108556,95432794.0,70670.0,35547808.28,12739.0,67814048.82,130786234.7,2738.34,36064.3,827441.85,199466528.01,20679035.23,6430869.58,27109904.810000002,63933077.7,41840859.0,35878186.0,5598018.0,0.0,0.0,0.0,41840859.0,380563.0,15282915.78,12848890.97,5479437.05,7369453.92,,,18541686.57,73413122.9565,14992645.07906,106947454.60556,105.88499999999999,2821.642021088504,0.022,453961.81,37487.98,491449.79,1.066525422647483,1586.9042174222209,101781500.95528017,37912641.25001869,72325407.07918754,139486844.2398904,2920.5092258525087,38463.49279998562,882487.7687874652,212736123.08989123,22054716.78861794,6858685.896800341,28913402.685418285,68186252.71514687,44624339.82890874,38264997.48747501,5970428.513438217,0.0,0.0,0.0,44624339.82890874,16299618.211550387,13703668.872330679,,5843958.915621527,7859709.95670915,484161.81127606635,39981.883713700394,524143.6949897667,19775180.10566641,78296961.98905279,15990037.129548172,114062179.22426738
09,Sertão Central,2024,3,1889.0,1631.0,258.0,3520.0,1339.767877840909,93792059.0,72736.0,47204812.95,16801.0,76955579.45,118409146.44,8832.83,62678.04,910886.6799999999,196347123.44,33769173.29,5585201.77,39354375.06,53912779.3,44410944.0,40421939.0,2761150.0,63448.0,0.0,0.0,44410944.0,394278.0,359565808.82000005,344669977.56,333500230.75,11169746.81,,,18541686.57,73413122.9565,14992645.07906,106947454.60556,105.88499999999999,2821.642021088504,0.022,74563666.06,7167.18,74570833.24000001,1.066525422647483,1428.8965021637969,100031615.36595266,50345133.08249413,82075081.8979932,126286364.95224869,9420.437748923367,66847.72310171585,971483.8013709625,209409198.8124635,36015681.81557334,5956759.67832072,41972441.49389406,57499349.72903296,47365400.8197737,43111025.576205775,2944836.6707430976,67668.9050161375,0.0,0.0,47365400.8197737,383486076.22133464,367599293.4910775,,355686474.55367684,11912818.937400624,79524045.45878728,7643.979678690587,79531689.43846598,19775180.10566641,78296961.98905279,15990037.129548172,114062179.22426738
10,Sertão de Canindé,2024,3,591.0,443.0,148.0,1034.0,1204.7727272727275,52436321.0,40275.0,22697077.32,8097.0,38280293.34,75888605.09,4509.93,24013.86,441653.52,114639075.74000001,12929315.18,2921429.94,15850745.120000001,25549933.17,39486104.0,35936395.0,3269530.0,75924.0,0.0,0.0,39486104.0,194674.0,27490451.83,24194391.35,20002352.4,4192038.95,,,18541686.57,73413122.9565,14992645.07906,106947454.60556,105.88499999999999,2821.642021088504,0.022,2294920.54,75490.74,2370411.2800000003,1.066525422647483,1284.9207421487065,55924669.41660409,24207009.9815756,40826906.03351313,80937126.61774018,4809.954999360563,25611.392185897486,471034.7070817486,122265488.70552032,13789443.336892016,3115779.3014935106,16905222.63838553,27249653.272749197,42112933.75730247,38327078.86580189,3487036.865108625,80974.8761890875,0.0,0.0,42112933.75730247,29319265.75676102,25803933.46025736,,21333017.347353894,4470916.112903461,2447591.09886589,80512.79338447125,2528103.8922503614,19775180.10566641,78296961.98905279,15990037.129548172,114062179.22426738
11,Sertão de Sobral,2024,3,3498.0,2641.0,857.0,6139.0,1562.2508584460008,95595945.0,73865.0,57169360.58,20415.0,101285611.93,168758503.48999998,2199.19,99597.6,2291450.6199999996,272437362.83,41912213.56,8238407.84,50150621.400000006,46819721.54000001,44637340.0,38197532.0,6184600.0,0.0,0.0,0.0,44637340.0,506014.0,59506309.26,51180416.91,33882712.49,17297704.42,,,18541686.57,73413122.9565,14992645.07906,106947454.60556,105.88499999999999,2821.642021088504,0.022,2767727.36,224565.52,2992292.88,1.066525422647483,1666.180257085514,101955505.64451054,60972576.455070846,108023680.0717522,179985234.26002896,2345.492044232118,106223.37243467495,2443890.3409713367,290561373.5372314,44700441.28117057,8786471.403498337,53486912.68466891,49934423.30368597,47606857.909359396,40738638.960390754,6596033.128905623,0.0,0.0,0.0,47606857.909359396,63464991.63371333,54585215.77621213,,36136774.258840404,18448441.517371736,2951851.592397002,239504.8361300518,3191356.428527054,19775180.10566641,78296961.98905279,15990037.129548172,114062179.22426738
12,Sertão dos Crateús,2024,3,952.0,799.0,153.0,1751.0,1235.1380753854937,84646807.0,64636.0,33962213.129999995,12145.0,73688707.07,117898861.21000001,8180.42,47349.14,952791.4500000001,192595889.29,23222340.29,4419388.33,27641728.62,43429738.53,51241167.0,46333121.0,4416821.0,143568.0,0.0,0.0,51241167.0,353210.0,49045799.75,45881940.83,36270883.56,9611057.27,,,18541686.57,73413122.9565,14992645.07906,106947454.60556,105.88499999999999,2821.642021088504,0.022,2906451.69,1957165.66,4863617.35,1.066525422647483,1317.3061578785123,90277971.61143492,36221563.71251714,78590879.45217831,125742132.7816522,8724.625897933922,50499.061550494844,1016176.3039061582,205408412.22518507,24767216.292655922,4713390.006496604,29480606.299152527,46318920.241177924,54650007.291625254,49415451.45710197,4710651.883783278,153118.92187865384,0.0,0.0,54650007.291625254,52308592.30745257,48934256.33560255,,38683819.41862664,10250436.916975914,3099804.617081741,2087366.9327226398,5187171.549804381,19775180.10566641,78296961.98905279,15990037.129548172,114062179.22426738
