regiao_codigo,regiao_nome,ano,mes,siof_anual_empenhado,siof_anual_pago,siof_anual_dotacao,siof_anual_n_acoes,ibcr_ce,invest_total_ce_r_2010_mi,share_pib_ce_br
01,Cariri,2015,1,,,,,99.83,1366.787412822838,0.0203
02,Centro Sul,2015,1,,,,,99.83,1366.787412822838,0.0203
03,Grande Fortaleza,2015,1,,,,,99.83,1366.787412822838,0.0203
04,Litoral Leste,2015,1,,,,,99.83,1366.787412822838,0.0203
05,Litoral Norte,2015,1,,,,,99.83,1366.787412822838,0.0203
06,Litoral Oeste / Vale do Curu,2015,1,,,,,99.83,1366.787412822838,0.0203
07,Maciço do Baturité,2015,1,,,,,99.83,1366.787412822838,0.0203
08,Serra da Ibiapaba,2015,1,,,,,99.83,1366.787412822838,0.0203
09,Sertão Central,2015,1,,,,,99.83,1366.787412822838,0.0203
10,Sertão de Canindé,2015,1,,,,,99.83,1366.787412822838,0.0203
11,Sertão de Sobral,2015,1,,,,,99.83,1366.787412822838,0.0203
12,Sertão dos Crateús,2015,1,,,,,99.83,1366.787412822838,0.0203
13,Sertão dos Inhamuns,2015,1,,,,,99.83,1366.787412822838,0.0203
14,Vale do Jaguaribe,2015,1,,,,,99.83,1366.787412822838,0.0203
01,Cariri,2015,2,,,,,98.49,1284.9190021870934,0.0203
02,Centro Sul,2015,2,,,,,98.49,1284.9190021870934,0.0203
03,Grande Fortaleza,2015,2,,,,,98.49,1284.9190021870934,0.0203
04,Litoral Leste,2015,2,,,,,98.49,1284.9190021870934,0.0203
05,Litoral Norte,2015,2,,,,,98.49,1284.9190021870934,0.0203
06,Litoral Oeste / Vale do Curu,2015,2,,,,,98.49,1284.9190021870934,0.0203
07,Maciço do Baturité,2015,2,,,,,98.49,1284.9190021870934,0.0203
08,Serra da Ibiapaba,2015,2,,,,,98.49,1284.9190021870934,0.0203
09,Sertão Central,2015,2,,,,,98.49,1284.9190021870934,0.0203
10,Sertão de Canindé,2015,2,,,,,98.49,1284.9190021870934,0.0203
11,Sertão de Sobral,2015,2,,,,,98.49,1284.9190021870934,0.0203
12,Sertão dos Crateús,2015,2,,,,,98.49,1284.9190021870934,0.0203
13,Sertão dos Inhamuns,2015,2,,,,,98.49,1284.9190021870934,0.0203
14,Vale do Jaguaribe,2015,2,,,,,98.49,1284.9190021870934,0.0203
01,Cariri,2015,3,,,,,97.84,1432.1336631203985,0.0203
02,Centro Sul,2015,3,,,,,97.84,1432.1336631203985,0.0203
03,Grande Fortaleza,2015,3,,,,,97.84,1432.1336631203985,0.0203
04,Litoral Leste,2015,3,,,,,97.84,1432.1336631203985,0.0203
05,Litoral Norte,2015,3,,,,,97.84,1432.1336631203985,0.0203
06,Litoral Oeste / Vale do Curu,2015,3,,,,,97.84,1432.1336631203985,0.0203
07,Maciço do Baturité,2015,3,,,,,97.84,1432.1336631203985,0.0203
08,Serra da Ibiapaba,2015,3,,,,,97.84,1432.1336631203985,0.0203
09,Sertão Central,2015,3,,,,,97.84,1432.1336631203985,0.0203
10,Sertão de Canindé,2015,3,,,,,97.84,1432.1336631203985,0.0203
11,Sertão de Sobral,2015,3,,,,,97.84,1432.1336631203985,0.0203
12,Sertão dos Crateús,2015,3,,,,,97.84,1432.1336631203985,0.0203
13,Sertão dos Inhamuns,2015,3,,,,,97.84,1432.1336631203985,0.0203
14,Vale do Jaguaribe,2015,3,,,,,97.84,1432.1336631203985,0.0203
01,Cariri,2015,4,,,,,97.15,1300.8359655875192,0.0203
02,Centro Sul,2015,4,,,,,97.15,1300.8359655875192,0.0203
03,Grande Fortaleza,2015,4,,,,,97.15,1300.8359655875192,0.0203
04,Litoral Leste,2015,4,,,,,97.15,1300.8359655875192,0.0203
05,Litoral Norte,2015,4,,,,,97.15,1300.8359655875192,0.0203
06,Litoral Oeste / Vale do Curu,2015,4,,,,,97.15,1300.8359655875192,0.0203
07,Maciço do Baturité,2015,4,,,,,97.15,1300.8359655875192,0.0203
08,Serra da Ibiapaba,2015,4,,,,,97.15,1300.8359655875192,0.0203
09,Sertão Central,2015,4,,,,,97.15,1300.8359655875192,0.0203
10,Sertão de Canindé,2015,4,,,,,97.15,1300.8359655875192,0.0203
11,Sertão de Sobral,2015,4,,,,,97.15,1300.8359655875192,0.0203
12,Sertão dos Crateús,2015,4,,,,,97.15,1300.8359655875192,0.0203
13,Sertão dos Inhamuns,2015,4,,,,,97.15,1300.8359655875192,0.0203
14,Vale do Jaguaribe,2015,4,,,,,97.15,1300.8359655875192,0.0203
01,Cariri,2015,5,,,,,96.82,1296.0431556627059,0.0203
02,Centro Sul,2015,5,,,,,96.82,1296.0431556627059,0.0203
03,Grande Fortaleza,2015,5,,,,,96.82,1296.0431556627059,0.0203
04,Litoral Leste,2015,5,,,,,96.82,1296.0431556627059,0.0203
05,Litoral Norte,2015,5,,,,,96.82,1296.0431556627059,0.0203
06,Litoral Oeste / Vale do Curu,2015,5,,,,,96.82,1296.0431556627059,0.0203
07,Maciço do Baturité,2015,5,,,,,96.82,1296.0431556627059,0.0203
08,Serra da Ibiapaba,2015,5,,,,,96.82,1296.0431556627059,0.0203
09,Sertão Central,2015,5,,,,,96.82,1296.0431556627059,0.0203
10,Sertão de Canindé,2015,5,,,,,96.82,1296.0431556627059,0.0203
11,Sertão de Sobral,2015,5,,,,,96.82,1296.0431556627059,0.0203
12,Sertão dos Crateús,2015,5,,,,,96.82,1296.0431556627059,0.0203
13,Sertão dos Inhamuns,2015,5,,,,,96.82,1296.0431556627059,0.0203
14,Vale do Jaguaribe,2015,5,,,,,96.82,1296.0431556627059,0.0203
01,Cariri,2015,6,,,,,96.06,1240.5426130467067,0.0203
02,Centro Sul,2015,6,,,,,96.06,1240.5426130467067,0.0203
03,Grande Fortaleza,2015,6,,,,,96.06,1240.5426130467067,0.0203
04,Litoral Leste,2015,6,,,,,96.06,1240.5426130467067,0.0203
05,Litoral Norte,2015,6,,,,,96.06,1240.5426130467067,0.0203
06,Litoral Oeste / Vale do Curu,2015,6,,,,,96.06,1240.5426130467067,0.0203
07,Maciço do Baturité,2015,6,,,,,96.06,1240.5426130467067,0.0203
08,Serra da Ibiapaba,2015,6,,,,,96.06,1240.5426130467067,0.0203
09,Sertão Central,2015,6,,,,,96.06,1240.5426130467067,0.0203
10,Sertão de Canindé,2015,6,,,,,96.06,1240.5426130467067,0.0203
11,Sertão de Sobral,2015,6,,,,,96.06,1240.5426130467067,0.0203
12,Sertão dos Crateús,2015,6,,,,,96.06,1240.5426130467067,0.0203
13,Sertão dos Inhamuns,2015,6,,,,,96.06,1240.5426130467067,0.0203
14,Vale do Jaguaribe,2015,6,,,,,96.06,1240.5426130467067,0.0203
01,Cariri,2015,7,,,,,95.43,1303.1553264455897,0.0203
02,Centro Sul,2015,7,,,,,95.43,1303.1553264455897,0.0203
03,Grande Fortaleza,2015,7,,,,,95.43,1303.1553264455897,0.0203
04,Litoral Leste,2015,7,,,,,95.43,1303.1553264455897,0.0203
05,Litoral Norte,2015,7,,,,,95.43,1303.1553264455897,0.0203
06,Litoral Oeste / Vale do Curu,2015,7,,,,,95.43,1303.1553264455897,0.0203
07,Maciço do Baturité,2015,7,,,,,95.43,1303.1553264455897,0.0203
08,Serra da Ibiapaba,2015,7,,,,,95.43,1303.1553264455897,0.0203
09,Sertão Central,2015,7,,,,,95.43,1303.1553264455897,0.0203
10,Sertão de Canindé,2015,7,,,,,95.43,1303.1553264455897,0.0203
11,Sertão de Sobral,2015,7,,,,,95.43,1303.1553264455897,0.0203
12,Sertão dos Crateús,2015,7,,,,,95.43,1303.1553264455897,0.0203
13,Sertão dos Inhamuns,2015,7,,,,,95.43,1303.1553264455897,0.0203
14,Vale do Jaguaribe,2015,7,,,,,95.43,1303.1553264455897,0.0203
01,Cariri,2015,8,,,,,97.04,1263.0780821964233,0.0203
02,Centro Sul,2015,8,,,,,97.04,1263.0780821964233,0.0203
03,Grande Fortaleza,2015,8,,,,,97.04,1263.0780821964233,0.0203
04,Litoral Leste,2015,8,,,,,97.04,1263.0780821964233,0.0203
05,Litoral Norte,2015,8,,,,,97.04,1263.0780821964233,0.0203
06,Litoral Oeste / Vale do Curu,2015,8,,,,,97.04,1263.0780821964233,0.0203
07,Maciço do Baturité,2015,8,,,,,97.04,1263.0780821964233,0.0203
08,Serra da Ibiapaba,2015,8,,,,,97.04,1263.0780821964233,0.0203
09,Sertão Central,2015,8,,,,,97.04,1263.0780821964233,0.0203
10,Sertão de Canindé,2015,8,,,,,97.04,1263.0780821964233,0.0203
11,Sertão de Sobral,2015,8,,,,,97.04,1263.0780821964233,0.0203
12,Sertão dos Crateús,2015,8,,,,,97.04,1263.0780821964233,0.0203
13,Sertão dos Inhamuns,2015,8,,,,,97.04,1263.0780821964233,0.0203
14,Vale do Jaguaribe,2015,8,,,,,97.04,1263.0780821964233,0.0203
01,Cariri,2015,9,,,,,95.98,1222.1773395658827,0.0203
02,Centro Sul,2015,9,,,,,95.98,1222.1773395658827,0.0203
03,Grande Fortaleza,2015,9,,,,,95.98,1222.1773395658827,0.0203
04,Litoral Leste,2015,9,,,,,95.98,1222.1773395658827,0.0203
05,Litoral Norte,2015,9,,,,,95.98,1222.1773395658827,0.0203
06,Litoral Oeste / Vale do Curu,2015,9,,,,,95.98,1222.1773395658827,0.0203
07,Maciço do Baturité,2015,9,,,,,95.98,1222.1773395658827,0.0203
08,Serra da Ibiapaba,2015,9,,,,,95.98,1222.1773395658827,0.0203
09,Sertão Central,2015,9,,,,,95.98,1222.1773395658827,0.0203
10,Sertão de Canindé,2015,9,,,,,95.98,1222.1773395658827,0.0203
11,Sertão de Sobral,2015,9,,,,,95.98,1222.1773395658827,0.0203
12,Sertão dos Crateús,2015,9,,,,,95.98,1222.1773395658827,0.0203
13,Sertão dos Inhamuns,2015,9,,,,,95.98,1222.1773395658827,0.0203
14,Vale do Jaguaribe,2015,9,,,,,95.98,1222.1773395658827,0.0203
01,Cariri,2015,10,,,,,96.52,1273.956607465727,0.0203
02,Centro Sul,2015,10,,,,,96.52,1273.956607465727,0.0203
03,Grande Fortaleza,2015,10,,,,,96.52,1273.956607465727,0.0203
04,Litoral Leste,2015,10,,,,,96.52,1273.956607465727,0.0203
05,Litoral Norte,2015,10,,,,,96.52,1273.956607465727,0.0203
06,Litoral Oeste / Vale do Curu,2015,10,,,,,96.52,1273.956607465727,0.0203
07,Maciço do Baturité,2015,10,,,,,96.52,1273.956607465727,0.0203
08,Serra da Ibiapaba,2015,10,,,,,96.52,1273.956607465727,0.0203
09,Sertão Central,2015,10,,,,,96.52,1273.956607465727,0.0203
10,Sertão de Canindé,2015,10,,,,,96.52,1273.956607465727,0.0203
11,Sertão de Sobral,2015,10,,,,,96.52,1273.956607465727,0.0203
12,Sertão dos Crateús,2015,10,,,,,96.52,1273.956607465727,0.0203
13,Sertão dos Inhamuns,2015,10,,,,,96.52,1273.956607465727,0.0203
14,Vale do Jaguaribe,2015,10,,,,,96.52,1273.956607465727,0.0203
01,Cariri,2015,11,,,,,94.03,1207.7650114473677,0.0203
02,Centro Sul,2015,11,,,,,94.03,1207.7650114473677,0.0203
03,Grande Fortaleza,2015,11,,,,,94.03,1207.7650114473677,0.0203
04,Litoral Leste,2015,11,,,,,94.03,1207.7650114473677,0.0203
05,Litoral Norte,2015,11,,,,,94.03,1207.7650114473677,0.0203
06,Litoral Oeste / Vale do Curu,2015,11,,,,,94.03,1207.7650114473677,0.0203
07,Maciço do Baturité,2015,11,,,,,94.03,1207.7650114473677,0.0203
08,Serra da Ibiapaba,2015,11,,,,,94.03,1207.7650114473677,0.0203
09,Sertão Central,2015,11,,,,,94.03,1207.7650114473677,0.0203
10,Sertão de Canindé,2015,11,,,,,94.03,1207.7650114473677,0.0203
11,Sertão de Sobral,2015,11,,,,,94.03,1207.7650114473677,0.0203
12,Sertão dos Crateús,2015,11,,,,,94.03,1207.7650114473677,0.0203
13,Sertão dos Inhamuns,2015,11,,,,,94.03,1207.7650114473677,0.0203
14,Vale do Jaguaribe,2015,11,,,,,94.03,1207.7650114473677,0.0203
01,Cariri,2015,12,,,,,94.3,1020.0529822088514,0.0203
02,Centro Sul,2015,12,,,,,94.3,1020.0529822088514,0.0203
03,Grande Fortaleza,2015,12,,,,,94.3,1020.0529822088514,0.0203
04,Litoral Leste,2015,12,,,,,94.3,1020.0529822088514,0.0203
05,Litoral Norte,2015,12,,,,,94.3,1020.0529822088514,0.0203
06,Litoral Oeste / Vale do Curu,2015,12,,,,,94.3,1020.0529822088514,0.0203
07,Maciço do Baturité,2015,12,,,,,94.3,1020.0529822088514,0.0203
08,Serra da Ibiapaba,2015,12,,,,,94.3,1020.0529822088514,0.0203
09,Sertão Central,2015,12,,,,,94.3,1020.0529822088514,0.0203
10,Sertão de Canindé,2015,12,,,,,94.3,1020.0529822088514,0.0203
11,Sertão de Sobral,2015,12,,,,,94.3,1020.0529822088514,0.0203
12,Sertão dos Crateús,2015,12,,,,,94.3,1020.0529822088514,0.0203
13,Sertão dos Inhamuns,2015,12,,,,,94.3,1020.0529822088514,0.0203
14,Vale do Jaguaribe,2015,12,,,,,94.3,1020.0529822088514,0.0203
01,Cariri,2016,1,,,,,92.91,1204.264297966692,0.022
02,Centro Sul,2016,1,,,,,92.91,1204.264297966692,0.022
03,Grande Fortaleza,2016,1,,,,,92.91,1204.264297966692,0.022
04,Litoral Leste,2016,1,,,,,92.91,1204.264297966692,0.022
05,Litoral Norte,2016,1,,,,,92.91,1204.264297966692,0.022
06,Litoral Oeste / Vale do Curu,2016,1,,,,,92.91,1204.264297966692,0.022
07,Maciço do Baturité,2016,1,,,,,92.91,1204.264297966692,0.022
08,Serra da Ibiapaba,2016,1,,,,,92.91,1204.264297966692,0.022
09,Sertão Central,2016,1,,,,,92.91,1204.264297966692,0.022
10,Sertão de Canindé,2016,1,,,,,92.91,1204.264297966692,0.022
11,Sertão de Sobral,2016,1,,,,,92.91,1204.264297966692,0.022
12,Sertão dos Crateús,2016,1,,,,,92.91,1204.264297966692,0.022
13,Sertão dos Inhamuns,2016,1,,,,,92.91,1204.264297966692,0.022
14,Vale do Jaguaribe,2016,1,,,,,92.91,1204.264297966692,0.022
01,Cariri,2016,2,,,,,93.43,1137.3465939774285,0.022
02,Centro Sul,2016,2,,,,,93.43,1137.3465939774285,0.022
03,Grande Fortaleza,2016,2,,,,,93.43,1137.3465939774285,0.022
04,Litoral Leste,2016,2,,,,,93.43,1137.3465939774285,0.022
05,Litoral Norte,2016,2,,,,,93.43,1137.3465939774285,0.022
06,Litoral Oeste / Vale do Curu,2016,2,,,,,93.43,1137.3465939774285,0.022
07,Maciço do Baturité,2016,2,,,,,93.43,1137.3465939774285,0.022
08,Serra da Ibiapaba,2016,2,,,,,93.43,1137.3465939774285,0.022
09,Sertão Central,2016,2,,,,,93.43,1137.3465939774285,0.022
10,Sertão de Canindé,2016,2,,,,,93.43,1137.3465939774285,0.022
11,Sertão de Sobral,2016,2,,,,,93.43,1137.3465939774285,0.022
12,Sertão dos Crateús,2016,2,,,,,93.43,1137.3465939774285,0.022
13,Sertão dos Inhamuns,2016,2,,,,,93.43,1137.3465939774285,0.022
14,Vale do Jaguaribe,2016,2,,,,,93.43,1137.3465939774285,0.022
01,Cariri,2016,3,,,,,94.3,1254.872958180489,0.022
02,Centro Sul,2016,3,,,,,94.3,1254.872958180489,0.022
03,Grande Fortaleza,2016,3,,,,,94.3,1254.872958180489,0.022
04,Litoral Leste,2016,3,,,,,94.3,1254.872958180489,0.022
05,Litoral Norte,2016,3,,,,,94.3,1254.872958180489,0.022
06,Litoral Oeste / Vale do Curu,2016,3,,,,,94.3,1254.872958180489,0.022
07,Maciço do Baturité,2016,3,,,,,94.3,1254.872958180489,0.022
08,Serra da Ibiapaba,2016,3,,,,,94.3,1254.872958180489,0.022
09,Sertão Central,2016,3,,,,,94.3,1254.872958180489,0.022
10,Sertão de Canindé,2016,3,,,,,94.3,1254.872958180489,0.022
11,Sertão de Sobral,2016,3,,,,,94.3,1254.872958180489,0.022
12,Sertão dos Crateús,2016,3,,,,,94.3,1254.872958180489,0.022
13,Sertão dos Inhamuns,2016,3,,,,,94.3,1254.872958180489,0.022
14,Vale do Jaguaribe,2016,3,,,,,94.3,1254.872958180489,0.022
01,Cariri,2016,4,,,,,94.31,1189.4873152002701,0.022
02,Centro Sul,2016,4,,,,,94.31,1189.4873152002701,0.022
03,Grande Fortaleza,2016,4,,,,,94.31,1189.4873152002701,0.022
04,Litoral Leste,2016,4,,,,,94.31,1189.4873152002701,0.022
05,Litoral Norte,2016,4,,,,,94.31,1189.4873152002701,0.022
06,Litoral Oeste / Vale do Curu,2016,4,,,,,94.31,1189.4873152002701,0.022
07,Maciço do Baturité,2016,4,,,,,94.31,1189.4873152002701,0.022
08,Serra da Ibiapaba,2016,4,,,,,94.31,1189.4873152002701,0.022
09,Sertão Central,2016,4,,,,,94.31,1189.4873152002701,0.022
10,Sertão de Canindé,2016,4,,,,,94.31,1189.4873152002701,0.022
11,Sertão de Sobral,2016,4,,,,,94.31,1189.4873152002701,0.022
12,Sertão dos Crateús,2016,4,,,,,94.31,1189.4873152002701,0.022
13,Sertão dos Inhamuns,2016,4,,,,,94.31,1189.4873152002701,0.022
14,Vale do Jaguaribe,2016,4,,,,,94.31,1189.4873152002701,0.022
01,Cariri,2016,5,,,,,94.04,1200.4166954613875,0.022
02,Centro Sul,2016,5,,,,,94.04,1200.4166954613875,0.022
03,Grande Fortaleza,2016,5,,,,,94.04,1200.4166954613875,0.022
04,Litoral Leste,2016,5,,,,,94.04,1200.4166954613875,0.022
05,Litoral Norte,2016,5,,,,,94.04,1200.4166954613875,0.022
06,Litoral Oeste / Vale do Curu,2016,5,,,,,94.04,1200.4166954613875,0.022
07,Maciço do Baturité,2016,5,,,,,94.04,1200.4166954613875,0.022
08,Serra da Ibiapaba,2016,5,,,,,94.04,1200.4166954613875,0.022
09,Sertão Central,2016,5,,,,,94.04,1200.4166954613875,0.022
10,Sertão de Canindé,2016,5,,,,,94.04,1200.4166954613875,0.022
11,Sertão de Sobral,2016,5,,,,,94.04,1200.4166954613875,0.022
12,Sertão dos Crateús,2016,5,,,,,94.04,1200.4166954613875,0.022
13,Sertão dos Inhamuns,2016,5,,,,,94.04,1200.4166954613875,0.022
14,Vale do Jaguaribe,2016,5,,,,,94.04,1200.4166954613875,0.022
01,Cariri,2016,6,,,,,94.08,1323.542843273699,0.022
02,Centro Sul,2016,6,,,,,94.08,1323.542843273699,0.022
03,Grande Fortaleza,2016,6,,,,,94.08,1323.542843273699,0.022
04,Litoral Leste,2016,6,,,,,94.08,1323.542843273699,0.022
05,Litoral Norte,2016,6,,,,,94.08,1323.542843273699,0.022
06,Litoral Oeste / Vale do Curu,2016,6,,,,,94.08,1323.542843273699,0.022
07,Maciço do Baturité,2016,6,,,,,94.08,1323.542843273699,0.022
08,Serra da Ibiapaba,2016,6,,,,,94.08,1323.542843273699,0.022
09,Sertão Central,2016,6,,,,,94.08,1323.542843273699,0.022
10,Sertão de Canindé,2016,6,,,,,94.08,1323.542843273699,0.022
11,Sertão de Sobral,2016,6,,,,,94.08,1323.542843273699,0.022
12,Sertão dos Crateús,2016,6,,,,,94.08,1323.542843273699,0.022
13,Sertão dos Inhamuns,2016,6,,,,,94.08,1323.542843273699,0.022
14,Vale do Jaguaribe,2016,6,,,,,94.08,1323.542843273699,0.022
01,Cariri,2016,7,,,,,94.87,1202.867459361803,0.022
02,Centro Sul,2016,7,,,,,94.87,1202.867459361803,0.022
03,Grande Fortaleza,2016,7,,,,,94.87,1202.867459361803,0.022
04,Litoral Leste,2016,7,,,,,94.87,1202.867459361803,0.022
05,Litoral Norte,2016,7,,,,,94.87,1202.867459361803,0.022
06,Litoral Oeste / Vale do Curu,2016,7,,,,,94.87,1202.867459361803,0.022
07,Maciço do Baturité,2016,7,,,,,94.87,1202.867459361803,0.022
08,Serra da Ibiapaba,2016,7,,,,,94.87,1202.867459361803,0.022
09,Sertão Central,2016,7,,,,,94.87,1202.867459361803,0.022
10,Sertão de Canindé,2016,7,,,,,94.87,1202.867459361803,0.022
11,Sertão de Sobral,2016,7,,,,,94.87,1202.867459361803,0.022
12,Sertão dos Crateús,2016,7,,,,,94.87,1202.867459361803,0.022
13,Sertão dos Inhamuns,2016,7,,,,,94.87,1202.867459361803,0.022
14,Vale do Jaguaribe,2016,7,,,,,94.87,1202.867459361803,0.022
01,Cariri,2016,8,,,,,93.74,1254.0786148389425,0.022
02,Centro Sul,2016,8,,,,,93.74,1254.0786148389425,0.022
03,Grande Fortaleza,2016,8,,,,,93.74,1254.0786148389425,0.022
04,Litoral Leste,2016,8,,,,,93.74,1254.0786148389425,0.022
05,Litoral Norte,2016,8,,,,,93.74,1254.0786148389425,0.022
06,Litoral Oeste / Vale do Curu,2016,8,,,,,93.74,1254.0786148389425,0.022
07,Maciço do Baturité,2016,8,,,,,93.74,1254.0786148389425,0.022
08,Serra da Ibiapaba,2016,8,,,,,93.74,1254.0786148389425,0.022
09,Sertão Central,2016,8,,,,,93.74,1254.0786148389425,0.022
10,Sertão de Canindé,2016,8,,,,,93.74,1254.0786148389425,0.022
11,Sertão de Sobral,2016,8,,,,,93.74,1254.0786148389425,0.022
12,Sertão dos Crateús,2016,8,,,,,93.74,1254.0786148389425,0.022
13,Sertão dos Inhamuns,2016,8,,,,,93.74,1254.0786148389425,0.022
14,Vale do Jaguaribe,2016,8,,,,,93.74,1254.0786148389425,0.022
01,Cariri,2016,9,,,,,93.77,1213.8923330868483,0.022
02,Centro Sul,2016,9,,,,,93.77,1213.8923330868483,0.022
03,Grande Fortaleza,2016,9,,,,,93.77,1213.8923330868483,0.022
04,Litoral Leste,2016,9,,,,,93.77,1213.8923330868483,0.022
05,Litoral Norte,2016,9,,,,,93.77,1213.8923330868483,0.022
06,Litoral Oeste / Vale do Curu,2016,9,,,,,93.77,1213.8923330868483,0.022
07,Maciço do Baturité,2016,9,,,,,93.77,1213.8923330868483,0.022
08,Serra da Ibiapaba,2016,9,,,,,93.77,1213.8923330868483,0.022
09,Sertão Central,2016,9,,,,,93.77,1213.8923330868483,0.022
10,Sertão de Canindé,2016,9,,,,,93.77,1213.8923330868483,0.022
11,Sertão de Sobral,2016,9,,,,,93.77,1213.8923330868483,0.022
12,Sertão dos Crateús,2016,9,,,,,93.77,1213.8923330868483,0.022
13,Sertão dos Inhamuns,2016,9,,,,,93.77,1213.8923330868483,0.022
14,Vale do Jaguaribe,2016,9,,,,,93.77,1213.8923330868483,0.022
01,Cariri,2016,10,,,,,91.35,1221.4325380092175,0.022
02,Centro Sul,2016,10,,,,,91.35,1221.4325380092175,0.022
03,Grande Fortaleza,2016,10,,,,,91.35,1221.4325380092175,0.022
04,Litoral Leste,2016,10,,,,,91.35,1221.4325380092175,0.022
05,Litoral Norte,2016,10,,,,,91.35,1221.4325380092175,0.022
06,Litoral Oeste / Vale do Curu,2016,10,,,,,91.35,1221.4325380092175,0.022
07,Maciço do Baturité,2016,10,,,,,91.35,1221.4325380092175,0.022
08,Serra da Ibiapaba,2016,10,,,,,91.35,1221.4325380092175,0.022
09,Sertão Central,2016,10,,,,,91.35,1221.4325380092175,0.022
10,Sertão de Canindé,2016,10,,,,,91.35,1221.4325380092175,0.022
11,Sertão de Sobral,2016,10,,,,,91.35,1221.4325380092175,0.022
12,Sertão dos Crateús,2016,10,,,,,91.35,1221.4325380092175,0.022
13,Sertão dos Inhamuns,2016,10,,,,,91.35,1221.4325380092175,0.022
14,Vale do Jaguaribe,2016,10,,,,,91.35,1221.4325380092175,0.022
01,Cariri,2016,11,,,,,92.41,1167.0500364418372,0.022
02,Centro Sul,2016,11,,,,,92.41,1167.0500364418372,0.022
03,Grande Fortaleza,2016,11,,,,,92.41,1167.0500364418372,0.022
04,Litoral Leste,2016,11,,,,,92.41,1167.0500364418372,0.022
05,Litoral Norte,2016,11,,,,,92.41,1167.0500364418372,0.022
06,Litoral Oeste / Vale do Curu,2016,11,,,,,92.41,1167.0500364418372,0.022
07,Maciço do Baturité,2016,11,,,,,92.41,1167.0500364418372,0.022
08,Serra da Ibiapaba,2016,11,,,,,92.41,1167.0500364418372,0.022
09,Sertão Central,2016,11,,,,,92.41,1167.0500364418372,0.022
10,Sertão de Canindé,2016,11,,,,,92.41,1167.0500364418372,0.022
11,Sertão de Sobral,2016,11,,,,,92.41,1167.0500364418372,0.022
12,Sertão dos Crateús,2016,11,,,,,92.41,1167.0500364418372,0.022
13,Sertão dos Inhamuns,2016,11,,,,,92.41,1167.0500364418372,0.022
14,Vale do Jaguaribe,2016,11,,,,,92.41,1167.0500364418372,0.022
01,Cariri,2016,12,,,,,91.94,1116.4207527036815,0.022
02,Centro Sul,2016,12,,,,,91.94,1116.4207527036815,0.022
03,Grande Fortaleza,2016,12,,,,,91.94,1116.4207527036815,0.022
04,Litoral Leste,2016,12,,,,,91.94,1116.4207527036815,0.022
05,Litoral Norte,2016,12,,,,,91.94,1116.4207527036815,0.022
06,Litoral Oeste / Vale do Curu,2016,12,,,,,91.94,1116.4207527036815,0.022
07,Maciço do Baturité,2016,12,,,,,91.94,1116.4207527036815,0.022
08,Serra da Ibiapaba,2016,12,,,,,91.94,1116.4207527036815,0.022
09,Sertão Central,2016,12,,,,,91.94,1116.4207527036815,0.022
10,Sertão de Canindé,2016,12,,,,,91.94,1116.4207527036815,0.022
11,Sertão de Sobral,2016,12,,,,,91.94,1116.4207527036815,0.022
12,Sertão dos Crateús,2016,12,,,,,91.94,1116.4207527036815,0.022
13,Sertão dos Inhamuns,2016,12,,,,,91.94,1116.4207527036815,0.022
14,Vale do Jaguaribe,2016,12,,,,,91.94,1116.4207527036815,0.022
01,Cariri,2017,1,,,,,92.02,1030.9265106800046,0.0203
02,Centro Sul,2017,1,,,,,92.02,1030.9265106800046,0.0203
03,Grande Fortaleza,2017,1,,,,,92.02,1030.9265106800046,0.0203
04,Litoral Leste,2017,1,,,,,92.02,1030.9265106800046,0.0203
05,Litoral Norte,2017,1,,,,,92.02,1030.9265106800046,0.0203
06,Litoral Oeste / Vale do Curu,2017,1,,,,,92.02,1030.9265106800046,0.0203
07,Maciço do Baturité,2017,1,,,,,92.02,1030.9265106800046,0.0203
08,Serra da Ibiapaba,2017,1,,,,,92.02,1030.9265106800046,0.0203
09,Sertão Central,2017,1,,,,,92.02,1030.9265106800046,0.0203
10,Sertão de Canindé,2017,1,,,,,92.02,1030.9265106800046,0.0203
11,Sertão de Sobral,2017,1,,,,,92.02,1030.9265106800046,0.0203
12,Sertão dos Crateús,2017,1,,,,,92.02,1030.9265106800046,0.0203
13,Sertão dos Inhamuns,2017,1,,,,,92.02,1030.9265106800046,0.0203
14,Vale do Jaguaribe,2017,1,,,,,92.02,1030.9265106800046,0.0203
01,Cariri,2017,2,,,,,94.22,1005.9336295699885,0.0203
02,Centro Sul,2017,2,,,,,94.22,1005.9336295699885,0.0203
03,Grande Fortaleza,2017,2,,,,,94.22,1005.9336295699885,0.0203
04,Litoral Leste,2017,2,,,,,94.22,1005.9336295699885,0.0203
05,Litoral Norte,2017,2,,,,,94.22,1005.9336295699885,0.0203
06,Litoral Oeste / Vale do Curu,2017,2,,,,,94.22,1005.9336295699885,0.0203
07,Maciço do Baturité,2017,2,,,,,94.22,1005.9336295699885,0.0203
08,Serra da Ibiapaba,2017,2,,,,,94.22,1005.9336295699885,0.0203
09,Sertão Central,2017,2,,,,,94.22,1005.9336295699885,0.0203
10,Sertão de Canindé,2017,2,,,,,94.22,1005.9336295699885,0.0203
11,Sertão de Sobral,2017,2,,,,,94.22,1005.9336295699885,0.0203
12,Sertão dos Crateús,2017,2,,,,,94.22,1005.9336295699885,0.0203
