exercicio,demonstrativo,periodo,periodicidade,instituicao,cod_ibge,uf,populacao,anexo,esfera,rotulo,coluna,cod_conta,conta,valor,uf_nome
2016,RREO,1,B,Governo do Estado da Paraíba,25,PB,3972202,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6OutrasTransferenciasCorrentes,Outras Transferências Correntes,195895044.5,Paraíba
2016,RREO,1,B,Governo do Estado da Paraíba,25,PB,3972202,RREO-Anexo 06,E,,Até o Bimestre / 2016,RREO6TransferenciasDeCapital,Transferências de Capital,26347346.67,Paraíba
2016,RREO,1,B,Governo do Estado da Paraíba,25,PB,3972202,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6TransferenciasDeCapital,Transferências de Capital,23875818.27,Paraíba
2016,RREO,1,B,Governo do Estado da Paraíba,25,PB,3972202,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6OutrasTransferenciasDeCapital,Outras Transferências de Capital,241419.13,Paraíba
2016,RREO,2,B,Governo do Estado da Paraíba,25,PB,3972202,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,1419891760.01,Paraíba
2016,RREO,2,B,Governo do Estado da Paraíba,25,PB,3972202,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentesIntergovernamentais,Transferências Intergovernamentais,1410990508.78,Paraíba
2016,RREO,2,B,Governo do Estado da Paraíba,25,PB,3972202,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentesDeConvenios,Transferências de Convênios,8901251.23,Paraíba
2016,RREO,2,B,Governo do Estado da Paraíba,25,PB,3972202,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasDeCapital,TRANSFERÊNCIAS DE CAPITAL,50734320.96,Paraíba
2016,RREO,2,B,Governo do Estado da Paraíba,25,PB,3972202,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasDeCapitalDeConvenios,Transferências de Convênios,50734320.96,Paraíba
2016,RREO,2,B,Governo do Estado da Paraíba,25,PB,3972202,RREO-Anexo 06,E,,Até o Bimestre / 2016,RREO6TransferenciasCorrentes,Transferências Correntes,1419891760.01,Paraíba
2016,RREO,2,B,Governo do Estado da Paraíba,25,PB,3972202,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6TransferenciasCorrentes,Transferências Correntes,1512966858.02,Paraíba
2016,RREO,2,B,Governo do Estado da Paraíba,25,PB,3972202,RREO-Anexo 06,E,,Até o Bimestre / 2016,RREO6CotaParteDoFPE,Cota-Parte do FPE,1017468931.72,Paraíba
2016,RREO,2,B,Governo do Estado da Paraíba,25,PB,3972202,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6CotaParteDoFPE,Cota-Parte do FPE,1061823548.43,Paraíba
2016,RREO,2,B,Governo do Estado da Paraíba,25,PB,3972202,RREO-Anexo 06,E,,Até o Bimestre / 2016,RREO6OutrasTransferenciasCorrentes,Outras Transferências Correntes,393521577.06,Paraíba
2016,RREO,2,B,Governo do Estado da Paraíba,25,PB,3972202,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6OutrasTransferenciasCorrentes,Outras Transferências Correntes,438285337.92,Paraíba
2016,RREO,2,B,Governo do Estado da Paraíba,25,PB,3972202,RREO-Anexo 06,E,,Até o Bimestre / 2016,RREO6TransferenciasDeCapital,Transferências de Capital,50734320.96,Paraíba
2016,RREO,2,B,Governo do Estado da Paraíba,25,PB,3972202,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6TransferenciasDeCapital,Transferências de Capital,32223640.19,Paraíba
