cod_ibge,regiao_codigo,regiao_nome,ano,mes,credito_operacoes
2312205,12,Sertão dos Crateús,2021,7,18084249.0
2312304,08,Serra da Ibiapaba,2021,7,49581325.0
2312908,11,Sertão de Sobral,2021,7,73051677.0
2313302,13,Sertão dos Inhamuns,2021,7,31065387.0
2313401,08,Serra da Ibiapaba,2021,7,36346892.0
2314102,08,Serra da Ibiapaba,2021,7,16554282.0
2300200,05,Litoral Norte,2021,8,42203266.0
2300309,02,Centro Sul,2021,8,12495012.0
2301000,03,Grande Fortaleza,2021,8,22106229.0
2301109,04,Litoral Leste,2021,8,56754452.0
2301901,01,Cariri,2021,8,32636564.0
2302107,07,Maciço do Baturité,2021,8,55471824.0
2302404,10,Sertão de Canindé,2021,8,36569877.0
2302503,01,Cariri,2021,8,60781565.0
2302701,01,Cariri,2021,8,36426092.0
2302800,10,Sertão de Canindé,2021,8,53436224.0
2303501,03,Grande Fortaleza,2021,8,37021676.0
2303709,03,Grande Fortaleza,2021,8,125205458.0
2304103,12,Sertão dos Crateús,2021,8,53177523.0
2304202,01,Cariri,2021,8,55290125.0
2304285,03,Grande Fortaleza,2021,8,23212575.0
2304400,03,Grande Fortaleza,2021,8,6398727296.0
2304707,05,Litoral Norte,2021,8,49559400.0
2305233,03,Grande Fortaleza,2021,8,33745207.0
2305506,02,Centro Sul,2021,8,59135537.0
2306306,06,Litoral Oeste / Vale do Curu,2021,8,51704179.0
2306405,06,Litoral Oeste / Vale do Curu,2021,8,102159426.0
2306900,14,Vale do Jaguaribe,2021,8,42791823.0
2307304,01,Cariri,2021,8,79544716.0
2307502,01,Cariri,2021,8,22511893.0
2307601,14,Vale do Jaguaribe,2021,8,59570522.0
2307650,03,Grande Fortaleza,2021,8,136266297.0
2307700,03,Grande Fortaleza,2021,8,46938454.0
2308500,09,Sertão Central,2021,8,18596407.0
2309300,12,Sertão dos Crateús,2021,8,63176703.0
2309607,03,Grande Fortaleza,2021,8,34506359.0
2311306,09,Sertão Central,2021,8,52153600.0
2311405,09,Sertão Central,2021,8,12897748.0
2311801,14,Vale do Jaguaribe,2021,8,39518583.0
2312205,12,Sertão dos Crateús,2021,8,18306546.0
2312304,08,Serra da Ibiapaba,2021,8,50792461.0
2312908,11,Sertão de Sobral,2021,8,75176345.0
2313302,13,Sertão dos Inhamuns,2021,8,30953629.0
2313401,08,Serra da Ibiapaba,2021,8,37379626.0
2314102,08,Serra da Ibiapaba,2021,8,16944169.0
2300200,05,Litoral Norte,2021,9,43023532.0
2300309,02,Centro Sul,2021,9,12600984.0
2301000,03,Grande Fortaleza,2021,9,21531905.0
2301109,04,Litoral Leste,2021,9,55768092.0
2301901,01,Cariri,2021,9,32790682.0
2302107,07,Maciço do Baturité,2021,9,54784039.0
2302404,10,Sertão de Canindé,2021,9,37068253.0
2302503,01,Cariri,2021,9,62109885.0
2302701,01,Cariri,2021,9,35024924.0
2302800,10,Sertão de Canindé,2021,9,53258701.0
2303501,03,Grande Fortaleza,2021,9,37860473.0
2303709,03,Grande Fortaleza,2021,9,120653344.0
2304103,12,Sertão dos Crateús,2021,9,53605233.0
2304202,01,Cariri,2021,9,54106343.0
2304285,03,Grande Fortaleza,2021,9,23199404.0
2304400,03,Grande Fortaleza,2021,9,6544560899.0
2304707,05,Litoral Norte,2021,9,49170922.0
2305233,03,Grande Fortaleza,2021,9,33083801.0
2305506,02,Centro Sul,2021,9,58021068.0
2306306,06,Litoral Oeste / Vale do Curu,2021,9,52323273.0
2306405,06,Litoral Oeste / Vale do Curu,2021,9,100838854.0
2306900,14,Vale do Jaguaribe,2021,9,42565613.0
2307304,01,Cariri,2021,9,79078918.0
2307502,01,Cariri,2021,9,21976294.0
2307601,14,Vale do Jaguaribe,2021,9,58290830.0
2307650,03,Grande Fortaleza,2021,9,128415215.0
2307700,03,Grande Fortaleza,2021,9,46068665.0
2308500,09,Sertão Central,2021,9,18716503.0
2309300,12,Sertão dos Crateús,2021,9,64348060.0
2309607,03,Grande Fortaleza,2021,9,33159217.0
2311306,09,Sertão Central,2021,9,51182280.0
2311405,09,Sertão Central,2021,9,12601048.0
2311801,14,Vale do Jaguaribe,2021,9,38772378.0
2312205,12,Sertão dos Crateús,2021,9,18734033.0
2312304,08,Serra da Ibiapaba,2021,9,51044421.0
2312908,11,Sertão de Sobral,2021,9,77195529.0
2313302,13,Sertão dos Inhamuns,2021,9,30507314.0
2313401,08,Serra da Ibiapaba,2021,9,38284059.0
2314102,08,Serra da Ibiapaba,2021,9,17386461.0
2300200,05,Litoral Norte,2021,10,42939564.0
2300309,02,Centro Sul,2021,10,12538566.0
2301000,03,Grande Fortaleza,2021,10,20113654.0
2301109,04,Litoral Leste,2021,10,53877451.0
2301901,01,Cariri,2021,10,32620609.0
2302107,07,Maciço do Baturité,2021,10,54358091.0
2302404,10,Sertão de Canindé,2021,10,36734140.0
2302503,01,Cariri,2021,10,63162575.0
2302701,01,Cariri,2021,10,33919766.0
2302800,10,Sertão de Canindé,2021,10,53512320.0
2303501,03,Grande Fortaleza,2021,10,36624409.0
2303709,03,Grande Fortaleza,2021,10,114546288.0
2304103,12,Sertão dos Crateús,2021,10,53781931.0
2304202,01,Cariri,2021,10,53181589.0
2304285,03,Grande Fortaleza,2021,10,22735389.0
2304400,03,Grande Fortaleza,2021,10,6503697725.0
2304707,05,Litoral Norte,2021,10,48964645.0
2305233,03,Grande Fortaleza,2021,10,32063607.0
2305506,02,Centro Sul,2021,10,56424615.0
2306306,06,Litoral Oeste / Vale do Curu,2021,10,52386932.0
2306405,06,Litoral Oeste / Vale do Curu,2021,10,100268291.0
2306900,14,Vale do Jaguaribe,2021,10,41597475.0
2307304,01,Cariri,2021,10,79405545.0
2307502,01,Cariri,2021,10,21712551.0
2307601,14,Vale do Jaguaribe,2021,10,57628689.0
2307650,03,Grande Fortaleza,2021,10,128834592.0
2307700,03,Grande Fortaleza,2021,10,44680679.0
2308500,09,Sertão Central,2021,10,19342372.0
2309300,12,Sertão dos Crateús,2021,10,66084814.0
2309607,03,Grande Fortaleza,2021,10,31457812.0
2311306,09,Sertão Central,2021,10,49868933.0
2311405,09,Sertão Central,2021,10,12873511.0
2311801,14,Vale do Jaguaribe,2021,10,37287417.0
2312205,12,Sertão dos Crateús,2021,10,19185103.0
2312304,08,Serra da Ibiapaba,2021,10,50798153.0
2312908,11,Sertão de Sobral,2021,10,76666213.0
2313302,13,Sertão dos Inhamuns,2021,10,30991334.0
2313401,08,Serra da Ibiapaba,2021,10,38004283.0
2314102,08,Serra da Ibiapaba,2021,10,17365118.0
2300200,05,Litoral Norte,2021,11,42546562.0
2300309,02,Centro Sul,2021,11,12879397.0
2301000,03,Grande Fortaleza,2021,11,19956483.0
2301109,04,Litoral Leste,2021,11,52133995.0
2301901,01,Cariri,2021,11,33761697.0
2302107,07,Maciço do Baturité,2021,11,56050218.0
2302404,10,Sertão de Canindé,2021,11,37272570.0
2302503,01,Cariri,2021,11,62394237.0
2302701,01,Cariri,2021,11,33577058.0
2302800,10,Sertão de Canindé,2021,11,53223273.0
2303501,03,Grande Fortaleza,2021,11,36721315.0
2303709,03,Grande Fortaleza,2021,11,114982521.0
2304103,12,Sertão dos Crateús,2021,11,54502126.0
2304202,01,Cariri,2021,11,53160430.0
2304285,03,Grande Fortaleza,2021,11,22970094.0
2304400,03,Grande Fortaleza,2021,11,6594310192.0
2304707,05,Litoral Norte,2021,11,49393941.0
2305233,03,Grande Fortaleza,2021,11,33203157.0
2305506,02,Centro Sul,2021,11,53785048.0
2306306,06,Litoral Oeste / Vale do Curu,2021,11,53181506.0
2306405,06,Litoral Oeste / Vale do Curu,2021,11,100174119.0
2306900,14,Vale do Jaguaribe,2021,11,40459194.0
2307304,01,Cariri,2021,11,78595994.0
2307502,01,Cariri,2021,11,21681040.0
2307601,14,Vale do Jaguaribe,2021,11,58551661.0
2307650,03,Grande Fortaleza,2021,11,128785833.0
2307700,03,Grande Fortaleza,2021,11,44723775.0
2308500,09,Sertão Central,2021,11,19590661.0
2309300,12,Sertão dos Crateús,2021,11,67281832.0
2309607,03,Grande Fortaleza,2021,11,32503542.0
2311306,09,Sertão Central,2021,11,49416204.0
2311405,09,Sertão Central,2021,11,12707908.0
2311801,14,Vale do Jaguaribe,2021,11,36668957.0
2312205,12,Sertão dos Crateús,2021,11,19044309.0
2312304,08,Serra da Ibiapaba,2021,11,50271610.0
2312908,11,Sertão de Sobral,2021,11,73860419.0
2313302,13,Sertão dos Inhamuns,2021,11,31274372.0
2313401,08,Serra da Ibiapaba,2021,11,38042965.0
2314102,08,Serra da Ibiapaba,2021,11,17601445.0
2300200,05,Litoral Norte,2021,12,43577727.0
2300309,02,Centro Sul,2021,12,13571793.0
2301000,03,Grande Fortaleza,2021,12,21186663.0
2301109,04,Litoral Leste,2021,12,52246413.0
2301901,01,Cariri,2021,12,33812195.0
2302107,07,Maciço do Baturité,2021,12,59037763.0
2302404,10,Sertão de Canindé,2021,12,36628337.0
2302503,01,Cariri,2021,12,61990585.0
2302701,01,Cariri,2021,12,31942979.0
2302800,10,Sertão de Canindé,2021,12,52017840.0
2303501,03,Grande Fortaleza,2021,12,37774278.0
2303709,03,Grande Fortaleza,2021,12,124891713.0
2304103,12,Sertão dos Crateús,2021,12,50975696.0
2304202,01,Cariri,2021,12,51997077.0
2304285,03,Grande Fortaleza,2021,12,24932267.0
2304400,03,Grande Fortaleza,2021,12,6743607752.0
2304707,05,Litoral Norte,2021,12,51673637.0
2305233,03,Grande Fortaleza,2021,12,35922194.0
2305506,02,Centro Sul,2021,12,69483850.0
2306306,06,Litoral Oeste / Vale do Curu,2021,12,55797389.0
2306405,06,Litoral Oeste / Vale do Curu,2021,12,103081806.0
2306900,14,Vale do Jaguaribe,2021,12,41982270.0
2307304,01,Cariri,2021,12,77418008.0
2307502,01,Cariri,2021,12,22145051.0
2307601,14,Vale do Jaguaribe,2021,12,56946980.0
2307650,03,Grande Fortaleza,2021,12,137579302.0
2307700,03,Grande Fortaleza,2021,12,47349271.0
2308500,09,Sertão Central,2021,12,20339870.0
2309300,12,Sertão dos Crateús,2021,12,68731271.0
2309607,03,Grande Fortaleza,2021,12,35651288.0
2311306,09,Sertão Central,2021,12,50721991.0
2311405,09,Sertão Central,2021,12,13272519.0
2311801,14,Vale do Jaguaribe,2021,12,37388442.0
2312205,12,Sertão dos Crateús,2021,12,19028052.0
2312304,08,Serra da Ibiapaba,2021,12,50281737.0
2312908,11,Sertão de Sobral,2021,12,74076008.0
2313302,13,Sertão dos Inhamuns,2021,12,31821169.0
2313401,08,Serra da Ibiapaba,2021,12,38836568.0
2314102,08,Serra da Ibiapaba,2021,12,18123346.0
2300200,05,Litoral Norte,2022,1,41578892.0
2300309,02,Centro Sul,2022,1,12653676.0
2301000,03,Grande Fortaleza,2022,1,19845335.0
2301109,04,Litoral Leste,2022,1,50250378.0
2301901,01,Cariri,2022,1,33383976.0
2302107,07,Maciço do Baturité,2022,1,56886267.0
2302404,10,Sertão de Canindé,2022,1,35415645.0
2302503,01,Cariri,2022,1,62725096.0
2302701,01,Cariri,2022,1,30018186.0
2302800,10,Sertão de Canindé,2022,1,50220173.0
2303501,03,Grande Fortaleza,2022,1,36539166.0
2303709,03,Grande Fortaleza,2022,1,118987202.0
2304103,12,Sertão dos Crateús,2022,1,49368499.0
2304202,01,Cariri,2022,1,50167572.0
2304285,03,Grande Fortaleza,2022,1,23467729.0
2304400,03,Grande Fortaleza,2022,1,6237669890.0
2304707,05,Litoral Norte,2022,1,49620500.0
2305233,03,Grande Fortaleza,2022,1,34463502.0
2305506,02,Centro Sul,2022,1,66233775.0
2306306,06,Litoral Oeste / Vale do Curu,2022,1,53928385.0
2306405,06,Litoral Oeste / Vale do Curu,2022,1,97253757.0
2306900,14,Vale do Jaguaribe,2022,1,39609336.0
2307304,01,Cariri,2022,1,76345056.0
2307502,01,Cariri,2022,1,21263527.0
2307601,14,Vale do Jaguaribe,2022,1,54633325.0
2307650,03,Grande Fortaleza,2022,1,131019633.0
2307700,03,Grande Fortaleza,2022,1,44963340.0
2308500,09,Sertão Central,2022,1,19490394.0
2309300,12,Sertão dos Crateús,2022,1,66054219.0
2309607,03,Grande Fortaleza,2022,1,33797261.0
2311306,09,Sertão Central,2022,1,48615172.0
2311405,09,Sertão Central,2022,1,13281702.0
2311801,14,Vale do Jaguaribe,2022,1,35467993.0
2312205,12,Sertão dos Crateús,2022,1,18727555.0
2312304,08,Serra da Ibiapaba,2022,1,48091180.0
2312908,11,Sertão de Sobral,2022,1,71744128.0
2313302,13,Sertão dos Inhamuns,2022,1,30880636.0
2313401,08,Serra da Ibiapaba,2022,1,37975713.0
2314102,08,Serra da Ibiapaba,2022,1,17688327.0
2300200,05,Litoral Norte,2022,2,41214541.0
2300309,02,Centro Sul,2022,2,12401596.0
2301000,03,Grande Fortaleza,2022,2,19060357.0
2301109,04,Litoral Leste,2022,2,50024617.0
2301901,01,Cariri,2022,2,32815566.0
2302107,07,Maciço do Baturité,2022,2,55552878.0
2302404,10,Sertão de Canindé,2022,2,35615767.0
2302503,01,Cariri,2022,2,63713564.0
2302701,01,Cariri,2022,2,30079847.0
2302800,10,Sertão de Canindé,2022,2,49273719.0
2303501,03,Grande Fortaleza,2022,2,35330691.0
2303709,03,Grande Fortaleza,2022,2,112609541.0
2304103,12,Sertão dos Crateús,2022,2,49119335.0
2304202,01,Cariri,2022,2,49098051.0
2304285,03,Grande Fortaleza,2022,2,22820717.0
2304400,03,Grande Fortaleza,2022,2,6243139633.0
2304707,05,Litoral Norte,2022,2,49493529.0
2305233,03,Grande Fortaleza,2022,2,32995056.0
2305506,02,Centro Sul,2022,2,65084905.0
2306306,06,Litoral Oeste / Vale do Curu,2022,2,52861854.0
2306405,06,Litoral Oeste / Vale do Curu,2022,2,94762927.0
2306900,14,Vale do Jaguaribe,2022,2,38691899.0
2307304,01,Cariri,2022,2,76356037.0
2307502,01,Cariri,2022,2,20655036.0
2307601,14,Vale do Jaguaribe,2022,2,52436730.0
2307650,03,Grande Fortaleza,2022,2,127641005.0
2307700,03,Grande Fortaleza,2022,2,43568717.0
2308500,09,Sertão Central,2022,2,19431871.0
2309300,12,Sertão dos Crateús,2022,2,65080422.0
2309607,03,Grande Fortaleza,2022,2,32008471.0
2311306,09,Sertão Central,2022,2,47002717.0
2311405,09,Sertão Central,2022,2,13650897.0
2311801,14,Vale do Jaguaribe,2022,2,36441872.0
2312205,12,Sertão dos Crateús,2022,2,18616847.0
2312304,08,Serra da Ibiapaba,2022,2,47694187.0
2312908,11,Sertão de Sobral,2022,2,70803742.0
2313302,13,Sertão dos Inhamuns,2022,2,30420906.0
2313401,08,Serra da Ibiapaba,2022,2,37721677.0
2314102,08,Serra da Ibiapaba,2022,2,17335630.0
2300200,05,Litoral Norte,2022,3,38198225.0
2300309,02,Centro Sul,2022,3,11062501.0
2301000,03,Grande Fortaleza,2022,3,18015954.0
2301109,04,Litoral Leste,2022,3,48450741.0
2301901,01,Cariri,2022,3,30699862.0
2302107,07,Maciço do Baturité,2022,3,51137943.0
2302404,10,Sertão de Canindé,2022,3,32818211.0
2302503,01,Cariri,2022,3,62146329.0
2302701,01,Cariri,2022,3,27724215.0
2302800,10,Sertão de Canindé,2022,3,46400203.0
2303501,03,Grande Fortaleza,2022,3,32689800.0
2303709,03,Grande Fortaleza,2022,3,103911159.0
2304103,12,Sertão dos Crateús,2022,3,46012213.0
2304202,01,Cariri,2022,3,45950885.0
2304285,03,Grande Fortaleza,2022,3,23913774.0
2304400,03,Grande Fortaleza,2022,3,6207064031.0
2304707,05,Litoral Norte,2022,3,46761140.0
2305233,03,Grande Fortaleza,2022,3,30546851.0
2305506,02,Centro Sul,2022,3,61831698.0
2306306,06,Litoral Oeste / Vale do Curu,2022,3,49387384.0
2306405,06,Litoral Oeste / Vale do Curu,2022,3,89722896.0
2306900,14,Vale do Jaguaribe,2022,3,37105789.0
2307304,01,Cariri,2022,3,75821388.0
2307502,01,Cariri,2022,3,19655538.0
2307601,14,Vale do Jaguaribe,2022,3,48287164.0
2307650,03,Grande Fortaleza,2022,3,118858858.0
2307700,03,Grande Fortaleza,2022,3,40061589.0
2308500,09,Sertão Central,2022,3,18683742.0
2309300,12,Sertão dos Crateús,2022,3,60915638.0
2309607,03,Grande Fortaleza,2022,3,28877473.0
2311306,09,Sertão Central,2022,3,42911978.0
2311405,09,Sertão Central,2022,3,12856975.0
2311801,14,Vale do Jaguaribe,2022,3,34165365.0
2312205,12,Sertão dos Crateús,2022,3,17211123.0
2312304,08,Serra da Ibiapaba,2022,3,43769905.0
2312908,11,Sertão de Sobral,2022,3,68760610.0
2313302,13,Sertão dos Inhamuns,2022,3,28947621.0
2313401,08,Serra da Ibiapaba,2022,3,35230184.0
2314102,08,Serra da Ibiapaba,2022,3,16545734.0
2300200,05,Litoral Norte,2022,4,36249483.0
2300309,02,Centro Sul,2022,4,10693924.0
2301000,03,Grande Fortaleza,2022,4,16948409.0
2301109,04,Litoral Leste,2022,4,46176355.0
2301901,01,Cariri,2022,4,29122141.0
2302107,07,Maciço do Baturité,2022,4,48895436.0
2302404,10,Sertão de Canindé,2022,4,31826318.0
2302503,01,Cariri,2022,4,60380705.0
2302701,01,Cariri,2022,4,26197289.0
2302800,10,Sertão de Canindé,2022,4,45015170.0
2303501,03,Grande Fortaleza,2022,4,30288134.0
2303709,03,Grande Fortaleza,2022,4,97220908.0
2304103,12,Sertão dos Crateús,2022,4,41421524.0
2304202,01,Cariri,2022,4,43131548.0
2304285,03,Grande Fortaleza,2022,4,22672412.0
2304400,03,Grande Fortaleza,2022,4,6219544348.0
2304707,05,Litoral Norte,2022,4,45307744.0
2305233,03,Grande Fortaleza,2022,4,29595220.0
2305506,02,Centro Sul,2022,4,60298618.0
2306306,06,Litoral Oeste / Vale do Curu,2022,4,46901344.0
2306405,06,Litoral Oeste / Vale do Curu,2022,4,86175861.0
2306900,14,Vale do Jaguaribe,2022,4,35202995.0
2307304,01,Cariri,2022,4,74288712.0
2307502,01,Cariri,2022,4,18734468.0
2307601,14,Vale do Jaguaribe,2022,4,45699062.0
2307650,03,Grande Fortaleza,2022,4,117434747.0
2307700,03,Grande Fortaleza,2022,4,37452209.0
2308500,09,Sertão Central,2022,4,18116245.0
2309300,12,Sertão dos Crateús,2022,4,58395941.0
2309607,03,Grande Fortaleza,2022,4,26911081.0
2311306,09,Sertão Central,2022,4,40421487.0
2311405,09,Sertão Central,2022,4,12258441.0
2311801,14,Vale do Jaguaribe,2022,4,32029991.0
2312205,12,Sertão dos Crateús,2022,4,16312236.0
2312304,08,Serra da Ibiapaba,2022,4,41320667.0
2312908,11,Sertão de Sobral,2022,4,66733670.0
2313302,13,Sertão dos Inhamuns,2022,4,28194975.0
2313401,08,Serra da Ibiapaba,2022,4,33411387.0
2314102,08,Serra da Ibiapaba,2022,4,15838678.0
2300200,05,Litoral Norte,2022,5,34287373.0
2300309,02,Centro Sul,2022,5,10343255.0
2301000,03,Grande Fortaleza,2022,5,18073062.0
2301109,04,Litoral Leste,2022,5,45104123.0
2301901,01,Cariri,2022,5,27039575.0
2302107,07,Maciço do Baturité,2022,5,46671097.0
2302404,10,Sertão de Canindé,2022,5,30406767.0
2302503,01,Cariri,2022,5,57932190.0
2302701,01,Cariri,2022,5,24473613.0
2302800,10,Sertão de Canindé,2022,5,43741548.0
2303501,03,Grande Fortaleza,2022,5,27763800.0
2303709,03,Grande Fortaleza,2022,5,92052637.0
2304103,12,Sertão dos Crateús,2022,5,38981156.0
2304202,01,Cariri,2022,5,40297456.0
2304285,03,Grande Fortaleza,2022,5,22973233.0
2304400,03,Grande Fortaleza,2022,5,6250900714.0
2304707,05,Litoral Norte,2022,5,43213502.0
2305233,03,Grande Fortaleza,2022,5,28483650.0
2305506,02,Centro Sul,2022,5,56653642.0
2306306,06,Litoral Oeste / Vale do Curu,2022,5,44220782.0
2306405,06,Litoral Oeste / Vale do Curu,2022,5,82263102.0
2306900,14,Vale do Jaguaribe,2022,5,33140798.0
2307304,01,Cariri,2022,5,74779902.0
2307502,01,Cariri,2022,5,18113944.0
2307601,14,Vale do Jaguaribe,2022,5,44379841.0
2307650,03,Grande Fortaleza,2022,5,112468119.0
2307700,03,Grande Fortaleza,2022,5,36171953.0
2308500,09,Sertão Central,2022,5,17260344.0
2309300,12,Sertão dos Crateús,2022,5,55485310.0
2309607,03,Grande Fortaleza,2022,5,25513913.0
2311306,09,Sertão Central,2022,5,39414487.0
2311405,09,Sertão Central,2022,5,11700518.0
2311801,14,Vale do Jaguaribe,2022,5,30850783.0
2312205,12,Sertão dos Crateús,2022,5,15547573.0
2312304,08,Serra da Ibiapaba,2022,5,39034181.0
2312908,11,Sertão de Sobral,2022,5,65603573.0
2313302,13,Sertão dos Inhamuns,2022,5,27288749.0
2313401,08,Serra da Ibiapaba,2022,5,31930024.0
2314102,08,Serra da Ibiapaba,2022,5,15134270.0
2300200,05,Litoral Norte,2022,6,33882801.0
2300309,02,Centro Sul,2022,6,9862234.0
2301000,03,Grande Fortaleza,2022,6,17825787.0
2301109,04,Litoral Leste,2022,6,44236534.0
2301901,01,Cariri,2022,6,26292613.0
2302107,07,Maciço do Baturité,2022,6,45929383.0
2302404,10,Sertão de Canindé,2022,6,29725466.0
2302503,01,Cariri,2022,6,55927119.0
2302701,01,Cariri,2022,6,24443985.0
2302800,10,Sertão de Canindé,2022,6,44327376.0
2303501,03,Grande Fortaleza,2022,6,26813292.0
2303709,03,Grande Fortaleza,2022,6,90883303.0
2304103,12,Sertão dos Crateús,2022,6,37632147.0
2304202,01,Cariri,2022,6,38482295.0
2304285,03,Grande Fortaleza,2022,6,21927115.0
2304400,03,Grande Fortaleza,2022,6,6428993681.0
2304707,05,Litoral Norte,2022,6,42721302.0
2305233,03,Grande Fortaleza,2022,6,27806565.0
2305506,02,Centro Sul,2022,6,54663373.0
2306306,06,Litoral Oeste / Vale do Curu,2022,6,43355746.0
2306405,06,Litoral Oeste / Vale do Curu,2022,6,81136230.0
2306900,14,Vale do Jaguaribe,2022,6,30502210.0
2307304,01,Cariri,2022,6,74753558.0
2307502,01,Cariri,2022,6,17203076.0
2307601,14,Vale do Jaguaribe,2022,6,43435451.0
2307650,03,Grande Fortaleza,2022,6,108419009.0
2307700,03,Grande Fortaleza,2022,6,34430238.0
2308500,09,Sertão Central,2022,6,17312869.0
2309300,12,Sertão dos Crateús,2022,6,53823227.0
2309607,03,Grande Fortaleza,2022,6,24597204.0
2311306,09,Sertão Central,2022,6,38527083.0
2311405,09,Sertão Central,2022,6,15336108.0
2311801,14,Vale do Jaguaribe,2022,6,30360953.0
2312205,12,Sertão dos Crateús,2022,6,15339476.0
2312304,08,Serra da Ibiapaba,2022,6,37217552.0
2312908,11,Sertão de Sobral,2022,6,63509329.0
2313302,13,Sertão dos Inhamuns,2022,6,25595303.0
2313401,08,Serra da Ibiapaba,2022,6,30826227.0
2314102,08,Serra da Ibiapaba,2022,6,14589841.0
2300200,05,Litoral Norte,2022,7,33497210.0
2300309,02,Centro Sul,2022,7,9585283.0
2301000,03,Grande Fortaleza,2022,7,17444901.0
2301109,04,Litoral Leste,2022,7,44137940.0
2301901,01,Cariri,2022,7,26443976.0
2302107,07,Maciço do Baturité,2022,7,45494541.0
2302404,10,Sertão de Canindé,2022,7,29710862.0
2302503,01,Cariri,2022,7,56257594.0
2302701,01,Cariri,2022,7,24159556.0
2302800,10,Sertão de Canindé,2022,7,43878356.0
2303501,03,Grande Fortaleza,2022,7,26959420.0
2303709,03,Grande Fortaleza,2022,7,89511125.0
2304103,12,Sertão dos Crateús,2022,7,36560745.0
2304202,01,Cariri,2022,7,38516064.0
2304285,03,Grande Fortaleza,2022,7,21277683.0
2304400,03,Grande Fortaleza,2022,7,6613529891.0
2304707,05,Litoral Norte,2022,7,42323330.0
2305233,03,Grande Fortaleza,2022,7,27057673.0
2305506,02,Centro Sul,2022,7,53658606.0
2306306,06,Litoral Oeste / Vale do Curu,2022,7,42226876.0
2306405,06,Litoral Oeste / Vale do Curu,2022,7,79860237.0
2306900,14,Vale do Jaguaribe,2022,7,29695686.0
2307304,01,Cariri,2022,7,77273876.0
2307502,01,Cariri,2022,7,17588517.0
2307601,14,Vale do Jaguaribe,2022,7,42978160.0
2307650,03,Grande Fortaleza,2022,7,100999249.0
