cod_ibge,regiao_codigo,regiao_nome,ano,mes,admissoes,desligamentos,saldo,total_movimentacoes,salario_medio
2302701,01,Cariri,2022,5,12,11,1,23,1204.3134782608695
2302800,10,Sertão de Canindé,2022,5,310,154,156,464,795.2761422413794
2302909,07,Maciço do Baturité,2022,5,11,5,6,16,1591.910625
2303006,10,Sertão de Canindé,2022,5,13,5,8,18,1477.2516666666666
2303105,11,Sertão de Sobral,2022,5,13,10,3,23,1331.0834782608697
2303204,01,Cariri,2022,5,7,13,-6,20,1334.9
2303303,02,Centro Sul,2022,5,2,6,-4,8,1329.7825
2303402,08,Serra da Ibiapaba,2022,5,5,4,1,9,1282.398888888889
2303501,03,Grande Fortaleza,2022,5,174,128,46,302,1260.4194370860926
2303600,02,Centro Sul,2022,5,2,2,0,4,606.0
2303659,12,Sertão dos Crateús,2022,5,1,3,-2,4,1212.0
2303709,03,Grande Fortaleza,2022,5,1513,1371,142,2884,1487.588900450919
2303808,02,Centro Sul,2022,5,9,6,3,15,1418.6273333333334
2303907,05,Litoral Norte,2022,5,60,1,59,61,19.868852459016395
2303931,09,Sertão Central,2022,5,2,0,2,2,1243.2
2303956,03,Grande Fortaleza,2022,5,28,99,-71,127,1423.0196062992125
2304004,11,Sertão de Sobral,2022,5,17,18,-1,35,1446.4025714285715
2304103,12,Sertão dos Crateús,2022,5,233,162,71,395,1343.436
2304202,01,Cariri,2022,5,297,390,-93,687,1379.7987627365358
2304236,08,Serra da Ibiapaba,2022,5,0,3,-3,3,407.67333333333335
2304251,05,Litoral Norte,2022,5,82,49,33,131,1299.3836641221376
2304269,09,Sertão Central,2022,5,6,2,4,8,1127.7
2304277,14,Vale do Jaguaribe,2022,5,0,2,-2,2,1575.0
2304285,03,Grande Fortaleza,2022,5,1653,1398,255,3051,1642.54279291106
2304301,01,Cariri,2022,5,44,10,34,54,1251.5224074074076
2304350,11,Sertão de Sobral,2022,5,28,38,-10,66,1249.6533333333332
2304400,03,Grande Fortaleza,2022,5,26097,21496,4601,47593,1571.4270753109022
2304459,04,Litoral Leste,2022,5,53,41,12,94,1549.6562765957449
2304509,11,Sertão de Sobral,2022,5,80,56,24,136,1288.0871323529411
2304608,06,Litoral Oeste / Vale do Curu,2022,5,9,3,6,12,1583.9141666666667
2304657,11,Sertão de Sobral,2022,5,2,1,1,3,1224.12
2304707,05,Litoral Norte,2022,5,31,12,19,43,1398.0651162790698
2304905,11,Sertão de Sobral,2022,5,10,6,4,16,1426.876875
2304954,03,Grande Fortaleza,2022,5,32,49,-17,81,1037.525061728395
2305001,08,Serra da Ibiapaba,2022,5,14,30,-16,44,1268.6211363636364
2305100,07,Maciço do Baturité,2022,5,7,8,-1,15,1289.0726666666667
2305209,12,Sertão dos Crateús,2022,5,10,10,0,20,1003.7935
2305233,03,Grande Fortaleza,2022,5,749,502,247,1251,1103.5369704236612
2305266,09,Sertão Central,2022,5,6,5,1,11,1308.4772727272727
2305308,08,Serra da Ibiapaba,2022,5,17,21,-4,38,1619.497368421053
2305332,09,Sertão Central,2022,5,4,5,-1,9,2291.6511111111113
2305357,04,Litoral Leste,2022,5,46,96,-50,142,1539.648309859155
2305407,02,Centro Sul,2022,5,73,65,8,138,1508.028115942029
2305506,02,Centro Sul,2022,5,276,337,-61,613,1223.7339151712888
2305605,12,Sertão dos Crateús,2022,5,10,12,-2,22,1409.1754545454546
2305654,12,Sertão dos Crateús,2022,5,5,3,2,8,1412.115
2305704,02,Centro Sul,2022,5,4,4,0,8,1201.875
2305803,08,Serra da Ibiapaba,2022,5,85,64,21,149,1241.9843624161074
2305902,12,Sertão dos Crateús,2022,5,5,17,-12,22,1206.0954545454545
2306009,14,Vale do Jaguaribe,2022,5,4,9,-5,13,1171.0
2306108,06,Litoral Oeste / Vale do Curu,2022,5,15,33,-18,48,488.56354166666665
2306207,04,Litoral Leste,2022,5,0,1,-1,1,10250.0
2306256,03,Grande Fortaleza,2022,5,315,299,16,614,1604.6053908794788
2306306,06,Litoral Oeste / Vale do Curu,2022,5,55,69,-14,124,893.8899193548388
2306405,06,Litoral Oeste / Vale do Curu,2022,5,379,206,173,585,943.7091452991452
2306504,07,Maciço do Baturité,2022,5,4,1,3,5,1235.48
2306553,05,Litoral Norte,2022,5,37,27,10,64,4028.1825
2306603,10,Sertão de Canindé,2022,5,4,5,-1,9,1395.2222222222222
2306702,14,Vale do Jaguaribe,2022,5,10,4,6,14,1231.6828571428573
2306801,14,Vale do Jaguaribe,2022,5,11,11,0,22,1340.5181818181818
2306900,14,Vale do Jaguaribe,2022,5,46,46,0,92,1346.3207608695652
2307007,04,Litoral Leste,2022,5,41,45,-4,86,1491.7175581395347
2307106,01,Cariri,2022,5,20,17,3,37,1422.840333333333
2307205,01,Cariri,2022,5,4,2,2,6,1415.5
2307254,05,Litoral Norte,2022,5,192,177,15,369,1413.4065311653117
2307304,01,Cariri,2022,5,1592,1395,197,2987,1328.0584125920964
2307403,02,Centro Sul,2022,5,25,20,5,45,1886.8966666666668
2307502,01,Cariri,2022,5,33,7,26,40,1457.23475
2307601,14,Vale do Jaguaribe,2022,5,274,237,37,511,1425.442818003914
2307635,10,Sertão de Canindé,2022,5,9,9,0,18,1251.5555555555557
2307650,03,Grande Fortaleza,2022,5,1924,1936,-12,3860,1485.0820686070683
2307700,03,Grande Fortaleza,2022,5,287,372,-85,659,1267.6475720789074
2307809,05,Litoral Norte,2022,5,63,53,10,116,1237.8389655172414
2308005,11,Sertão de Sobral,2022,5,51,14,37,65,1343.1038461538462
2308104,01,Cariri,2022,5,35,36,-1,71,1257.9774647887325
2308203,11,Sertão de Sobral,2022,5,9,3,6,12,1258.006666666667
2308302,01,Cariri,2022,5,113,45,68,158,1546.232088607595
2308351,09,Sertão Central,2022,5,15,3,12,18,1350.8916666666669
2308377,06,Litoral Oeste / Vale do Curu,2022,5,1,3,-2,4,1212.0
2308401,01,Cariri,2022,5,30,32,-2,62,1319.636451612903
2308500,09,Sertão Central,2022,5,18,34,-16,52,1311.2748076923076
2308609,12,Sertão dos Crateús,2022,5,6,6,0,12,1293.5108333333333
2308708,14,Vale do Jaguaribe,2022,5,227,253,-26,480,827.1704166666666
2308807,11,Sertão de Sobral,2022,5,3,1,2,4,1239.27
2308906,05,Litoral Norte,2022,5,11,14,-3,25,1221.2864
2309003,11,Sertão de Sobral,2022,5,4,2,2,6,1111.0
2309102,07,Maciço do Baturité,2022,5,0,5,-5,5,1247.22
2309201,01,Cariri,2022,5,26,16,10,42,1423.0407142857143
2309300,12,Sertão dos Crateús,2022,5,48,20,28,68,1457.1729411764704
2309409,12,Sertão dos Crateús,2022,5,29,26,3,55,1798.1145454545456
2309458,07,Maciço do Baturité,2022,5,4,11,-7,15,1829.2553333333335
2309508,02,Centro Sul,2022,5,5,5,0,10,1337.4
2309607,03,Grande Fortaleza,2022,5,188,209,-21,397,1262.571460957179
2309706,03,Grande Fortaleza,2022,5,217,173,44,390,1447.881615384615
2309805,07,Maciço do Baturité,2022,5,3,0,3,3,1029.5666666666666
2310001,14,Vale do Jaguaribe,2022,5,8,2,6,10,1755.804
2310100,07,Maciço do Baturité,2022,5,8,3,5,11,1454.7272727272727
2310209,03,Grande Fortaleza,2022,5,66,62,4,128,1398.58375
2310258,03,Grande Fortaleza,2022,5,68,56,12,124,1550.101935483871
2310308,13,Sertão dos Inhamuns,2022,5,11,3,8,14,1485.4578571428572
2310407,10,Sertão de Canindé,2022,5,2,2,0,4,1957.7125
2310506,09,Sertão Central,2022,5,22,15,7,37,1347.259189189189
2310605,01,Cariri,2022,5,2,6,-4,8,1263.0
2310704,06,Litoral Oeste / Vale do Curu,2022,5,58,59,-1,117,1218.436752136752
2310803,14,Vale do Jaguaribe,2022,5,45,126,-81,171,1485.0538011695908
2310852,03,Grande Fortaleza,2022,5,28,35,-7,63,1399.3819047619047
2310902,09,Sertão Central,2022,5,1,4,-3,5,1212.0
2310951,11,Sertão de Sobral,2022,5,2,4,-2,6,1443.3333333333333
2311009,12,Sertão dos Crateús,2022,5,13,5,8,18,1161.591111111111
2311108,01,Cariri,2022,5,14,8,6,22,1464.7395454545456
2311207,01,Cariri,2022,5,5,6,-1,11,1619.1163636363635
2311231,14,Vale do Jaguaribe,2022,5,0,2,-2,2,2512.5
2311264,13,Sertão dos Inhamuns,2022,5,1,7,-6,8,1301.025
2311306,09,Sertão Central,2022,5,219,187,32,406,1219.6883004926108
2311355,02,Centro Sul,2022,5,15,10,5,25,1381.2188
2311405,09,Sertão Central,2022,5,602,287,315,889,824.1360067491564
2311504,14,Vale do Jaguaribe,2022,5,96,97,-1,193,1079.0431606217617
2311603,07,Maciço do Baturité,2022,5,26,18,8,44,1355.2777272727274
2311702,11,Sertão de Sobral,2022,5,6,40,-34,46,1292.7276086956522
2311801,14,Vale do Jaguaribe,2022,5,265,324,-59,589,1188.20259762309
2311900,02,Centro Sul,2022,5,9,0,9,9,1212.0
2311959,01,Cariri,2022,5,4,5,-1,9,1289.0077777777778
2312007,11,Sertão de Sobral,2022,5,15,4,11,19,1284.1994736842105
2312106,01,Cariri,2022,5,21,22,-1,43,1432.9758139534883
2312205,12,Sertão dos Crateús,2022,5,162,61,101,223,462.9251121076233
2312304,08,Serra da Ibiapaba,2022,5,50,49,1,99,1296.1506060606062
2312403,03,Grande Fortaleza,2022,5,423,482,-59,905,1933.9693480662984
2312502,14,Vale do Jaguaribe,2022,5,1,7,-6,8,1262.4375
2312601,03,Grande Fortaleza,2022,5,9,6,3,15,1415.668
2312700,09,Sertão Central,2022,5,153,66,87,219,217.19347031963468
2312809,11,Sertão de Sobral,2022,5,3,10,-7,13,1398.4615384615386
2312908,11,Sertão de Sobral,2022,5,1046,817,229,1863,1431.703105857066
2313005,09,Sertão Central,2022,5,17,12,5,29,759.2086206896552
2313104,14,Vale do Jaguaribe,2022,5,46,36,10,82,1362.938048780488
2313203,12,Sertão dos Crateús,2022,5,2,4,-2,6,1546.8833333333332
2313252,01,Cariri,2022,5,18,2,16,20,1212.9
2313302,13,Sertão dos Inhamuns,2022,5,64,55,9,119,1440.106806722689
2313351,06,Litoral Oeste / Vale do Curu,2022,5,9,17,-8,26,1261.9438461538462
2313401,08,Serra da Ibiapaba,2022,5,292,195,97,487,1385.5493429158112
2313500,03,Grande Fortaleza,2022,5,201,195,6,396,1455.2525
2313559,06,Litoral Oeste / Vale do Curu,2022,5,7,4,3,11,1283.4818181818182
2313609,08,Serra da Ibiapaba,2022,5,52,38,14,90,1721.4207777777776
2313708,02,Centro Sul,2022,5,2,2,0,4,1212.0
2313757,06,Litoral Oeste / Vale do Curu,2022,5,14,4,10,18,1788.3305555555555
2313807,06,Litoral Oeste / Vale do Curu,2022,5,7,9,-2,16,858.701875
2313906,05,Litoral Norte,2022,5,22,17,5,39,1824.8138461538465
2313955,11,Sertão de Sobral,2022,5,25,29,-4,54,1219.4996296296297
2314003,01,Cariri,2022,5,112,66,46,178,1386.3315168539327
2314102,08,Serra da Ibiapaba,2022,5,28,11,17,39,1299.7158974358974
2300101,01,Cariri,2022,6,6,5,1,11,2433.1754545454546
2300150,07,Maciço do Baturité,2022,6,34,21,13,55,1352.348727272727
2300200,05,Litoral Norte,2022,6,93,56,37,149,1375.4728187919463
2300309,02,Centro Sul,2022,6,17,22,-5,39,1201.7579487179487
2300408,13,Sertão dos Inhamuns,2022,6,2,3,-1,5,1094.94
2300507,11,Sertão de Sobral,2022,6,5,7,-2,12,1340.5158333333334
2300606,01,Cariri,2022,6,0,1,-1,1,1500.0
2300705,14,Vale do Jaguaribe,2022,6,1,9,-8,10,1285.035
2300754,06,Litoral Oeste / Vale do Curu,2022,6,35,22,13,57,1279.7375438596491
2300804,01,Cariri,2022,6,2,0,2,2,1212.0
2300903,06,Litoral Oeste / Vale do Curu,2022,6,2,6,-4,8,954.81125
2301000,03,Grande Fortaleza,2022,6,774,494,280,1268,1417.208082083662
2301109,04,Litoral Leste,2022,6,430,254,176,684,1321.182090643275
2301208,07,Maciço do Baturité,2022,6,52,46,6,98,1244.4488775510204
2301257,12,Sertão dos Crateús,2022,6,4,1,3,5,1360.938
2301307,01,Cariri,2022,6,18,8,10,26,1244.26
2301406,07,Maciço do Baturité,2022,6,3,3,0,6,1254.118333333333
2301505,13,Sertão dos Inhamuns,2022,6,9,1,8,10,1277.2530000000002
2301604,01,Cariri,2022,6,10,13,-3,23,1882.978695652174
2301703,01,Cariri,2022,6,29,12,17,41,1280.844146341463
2301851,09,Sertão Central,2022,6,15,15,0,30,1694.5343333333333
2301901,01,Cariri,2022,6,282,372,-90,654,1361.9617278287462
2301950,07,Maciço do Baturité,2022,6,22,11,11,33,1282.7645454545454
2302008,01,Cariri,2022,6,9,4,5,13,1396.2630769230768
2302057,05,Litoral Norte,2022,6,5,6,-1,11,1299.6363636363635
2302107,07,Maciço do Baturité,2022,6,24,51,-27,75,1272.702266666667
2302206,04,Litoral Leste,2022,6,111,82,29,193,1059.849689119171
2302305,05,Litoral Norte,2022,6,36,14,22,50,1162.6092
2302404,10,Sertão de Canindé,2022,6,40,34,6,74,1455.0797297297297
2302503,01,Cariri,2022,6,317,250,67,567,1211.8494003527337
2302602,05,Litoral Norte,2022,6,188,64,124,252,831.6627777777777
2302701,01,Cariri,2022,6,16,12,4,28,1146.5335714285711
2302800,10,Sertão de Canindé,2022,6,211,101,110,312,940.5692307692308
2302909,07,Maciço do Baturité,2022,6,2,3,-1,5,1379.336
2303006,10,Sertão de Canindé,2022,6,45,3,42,48,1252.090416666667
2303105,11,Sertão de Sobral,2022,6,4,19,-15,23,1452.5460869565215
2303204,01,Cariri,2022,6,5,3,2,8,1278.46375
2303303,02,Centro Sul,2022,6,5,10,-5,15,1307.2693333333334
2303402,08,Serra da Ibiapaba,2022,6,16,4,12,20,1415.4505
2303501,03,Grande Fortaleza,2022,6,166,124,42,290,1341.4278620689656
2303600,02,Centro Sul,2022,6,2,1,1,3,1234.8033333333333
2303659,12,Sertão dos Crateús,2022,6,3,1,2,4,1229.225
2303709,03,Grande Fortaleza,2022,6,1364,1504,-140,2868,1582.4078793163585
2303808,02,Centro Sul,2022,6,15,11,4,26,1245.073076923077
2303907,05,Litoral Norte,2022,6,5,2,3,7,1351.1957142857143
2303931,09,Sertão Central,2022,6,0,2,-2,2,1261.285
2303956,03,Grande Fortaleza,2022,6,43,24,19,67,1293.5535820895525
2304004,11,Sertão de Sobral,2022,6,13,25,-12,38,1482.5913157894738
2304103,12,Sertão dos Crateús,2022,6,364,214,150,578,1240.968321799308
2304202,01,Cariri,2022,6,351,371,-20,722,1405.3681024930747
2304236,08,Serra da Ibiapaba,2022,6,4,4,0,8,1449.31625
2304251,05,Litoral Norte,2022,6,89,69,20,158,1354.6146835443035
2304269,09,Sertão Central,2022,6,10,3,7,13,1442.723076923077
2304277,14,Vale do Jaguaribe,2022,6,2,0,2,2,1325.5
2304285,03,Grande Fortaleza,2022,6,1815,1433,382,3248,1803.0203695719124
2304301,01,Cariri,2022,6,21,11,10,32,1446.25375
2304350,11,Sertão de Sobral,2022,6,41,26,15,67,1521.5814925373136
2304400,03,Grande Fortaleza,2022,6,26264,20953,5311,47217,1654.0139694510942
2304459,04,Litoral Leste,2022,6,61,51,10,112,1413.4494642857142
2304509,11,Sertão de Sobral,2022,6,116,60,56,176,1223.5026704545455
2304608,06,Litoral Oeste / Vale do Curu,2022,6,4,9,-5,13,1505.2223076923076
2304657,11,Sertão de Sobral,2022,6,5,1,4,6,1419.365
2304707,05,Litoral Norte,2022,6,41,23,18,64,1462.77890625
2304905,11,Sertão de Sobral,2022,6,9,7,2,16,1253.60125
2304954,03,Grande Fortaleza,2022,6,34,36,-2,70,1154.3332857142857
2305001,08,Serra da Ibiapaba,2022,6,26,14,12,40,1411.2199999999998
2305100,07,Maciço do Baturité,2022,6,12,3,9,15,1359.874
2305209,12,Sertão dos Crateús,2022,6,5,5,0,10,1335.109
2305233,03,Grande Fortaleza,2022,6,778,358,420,1136,1377.8991285211266
2305266,09,Sertão Central,2022,6,3,5,-2,8,1253.45
2305308,08,Serra da Ibiapaba,2022,6,15,20,-5,35,1297.1011428571428
2305332,09,Sertão Central,2022,6,5,1,4,6,1219.7616666666663
2305357,04,Litoral Leste,2022,6,150,92,58,242,1428.6607024793389
2305407,02,Centro Sul,2022,6,98,50,48,148,1513.5907432432432
2305506,02,Centro Sul,2022,6,295,305,-10,600,1318.4953
2305605,12,Sertão dos Crateús,2022,6,6,10,-4,16,1428.55
2305654,12,Sertão dos Crateús,2022,6,4,7,-3,11,1137.4545454545455
2305704,02,Centro Sul,2022,6,3,0,3,3,1292.0
2305803,08,Serra da Ibiapaba,2022,6,86,44,42,130,1284.2196153846153
2305902,12,Sertão dos Crateús,2022,6,10,9,1,19,1419.4457894736845
2306009,14,Vale do Jaguaribe,2022,6,7,10,-3,17,1337.404705882353
2306108,06,Litoral Oeste / Vale do Curu,2022,6,9,15,-6,24,1101.3175
2306207,04,Litoral Leste,2022,6,5,1,4,6,1697.2783333333334
2306256,03,Grande Fortaleza,2022,6,291,258,33,549,1489.1576867030965
2306306,06,Litoral Oeste / Vale do Curu,2022,6,48,78,-30,126,671.0373015873016
2306405,06,Litoral Oeste / Vale do Curu,2022,6,447,269,178,716,782.2560335195531
2306504,07,Maciço do Baturité,2022,6,0,2,-2,2,1232.7
2306553,05,Litoral Norte,2022,6,17,23,-6,40,1283.16475
2306603,10,Sertão de Canindé,2022,6,4,1,3,5,1212.0
2306702,14,Vale do Jaguaribe,2022,6,7,3,4,10,1425.184
2306801,14,Vale do Jaguaribe,2022,6,33,6,27,39,1278.4202564102563
2306900,14,Vale do Jaguaribe,2022,6,67,55,12,122,1291.497049180328
2307007,04,Litoral Leste,2022,6,56,46,10,102,1453.6736274509803
2307106,01,Cariri,2022,6,21,20,1,41,1338.867804878049
2307205,01,Cariri,2022,6,2,3,-1,5,1914.462
2307254,05,Litoral Norte,2022,6,247,182,65,429,1421.8298135198136
2307304,01,Cariri,2022,6,1586,1289,297,2875,1337.617652173913
2307403,02,Centro Sul,2022,6,36,24,12,60,1889.3548333333335
2307502,01,Cariri,2022,6,7,15,-8,22,1364.3895454545454
2307601,14,Vale do Jaguaribe,2022,6,350,235,115,585,1305.7726666666667
2307635,10,Sertão de Canindé,2022,6,31,18,13,49,1269.7469387755102
2307650,03,Grande Fortaleza,2022,6,1914,1624,290,3538,1499.5265750708213
2307700,03,Grande Fortaleza,2022,6,367,237,130,604,1458.6762251655628
2307809,05,Litoral Norte,2022,6,63,45,18,108,1381.827962962963
2307908,05,Litoral Norte,2022,6,3,0,3,3,2100.463333333333
2308005,11,Sertão de Sobral,2022,6,22,24,-2,46,1632.871739130435
2308104,01,Cariri,2022,6,35,38,-3,73,1284.370410958904
2308203,11,Sertão de Sobral,2022,6,5,9,-4,14,1331.3164285714286
2308302,01,Cariri,2022,6,20,32,-12,52,1556.7551923076924
2308351,09,Sertão Central,2022,6,5,2,3,7,1038.857142857143
2308377,06,Litoral Oeste / Vale do Curu,2022,6,0,3,-3,3,1242.3
2308401,01,Cariri,2022,6,32,23,9,55,1469.3665454545455
2308500,09,Sertão Central,2022,6,42,19,23,61,1458.9091803278689
2308609,12,Sertão dos Crateús,2022,6,2,9,-7,11,1190.2727272727273
2308708,14,Vale do Jaguaribe,2022,6,310,228,82,538,540.7470446096654
2308807,11,Sertão de Sobral,2022,6,2,0,2,2,1348.94
2308906,05,Litoral Norte,2022,6,1,11,-10,12,1202.6666666666667
2309003,11,Sertão de Sobral,2022,6,2,3,-1,5,1219.272
2309102,07,Maciço do Baturité,2022,6,9,2,7,11,1339.7254545454546
2309201,01,Cariri,2022,6,13,32,-19,45,1254.7882222222222
2309300,12,Sertão dos Crateús,2022,6,40,29,11,69,1507.4463768115943
2309409,12,Sertão dos Crateús,2022,6,26,25,1,51,1840.4133333333336
2309458,07,Maciço do Baturité,2022,6,6,23,-17,29,1738.3537931034484
2309508,02,Centro Sul,2022,6,44,4,40,48,1270.7814583333334
2309607,03,Grande Fortaleza,2022,6,223,137,86,360,1254.8106944444444
2309706,03,Grande Fortaleza,2022,6,304,162,142,466,1321.7440557939913
2309805,07,Maciço do Baturité,2022,6,3,6,-3,9,1234.8333333333333
2310001,14,Vale do Jaguaribe,2022,6,7,4,3,11,1515.87
2310100,07,Maciço do Baturité,2022,6,6,3,3,9,1396.9011111111113
2310209,03,Grande Fortaleza,2022,6,77,48,29,125,1367.41528
2310258,03,Grande Fortaleza,2022,6,47,69,-22,116,1397.1086206896553
2310308,13,Sertão dos Inhamuns,2022,6,7,5,2,12,1494.1241666666665
2310407,10,Sertão de Canindé,2022,6,2,1,1,3,1139.3333333333333
2310506,09,Sertão Central,2022,6,31,21,10,52,1244.2046153846154
2310605,01,Cariri,2022,6,3,6,-3,9,1229.8233333333333
2310704,06,Litoral Oeste / Vale do Curu,2022,6,74,128,-54,202,1061.3761881188118
2310803,14,Vale do Jaguaribe,2022,6,56,87,-31,143,1586.872587412587
2310852,03,Grande Fortaleza,2022,6,42,32,10,74,1410.122297297297
2310902,09,Sertão Central,2022,6,5,2,3,7,1703.3871428571426
2310951,11,Sertão de Sobral,2022,6,0,1,-1,1,1212.0
2311009,12,Sertão dos Crateús,2022,6,0,4,-4,4,1212.0
2311108,01,Cariri,2022,6,16,9,7,25,1306.216
2311207,01,Cariri,2022,6,1,3,-2,4,1045.0
2311231,14,Vale do Jaguaribe,2022,6,2,1,1,3,1212.0
2311264,13,Sertão dos Inhamuns,2022,6,1,4,-3,5,1225.684
2311306,09,Sertão Central,2022,6,165,137,28,302,1288.0455481727574
2311355,02,Centro Sul,2022,6,7,5,2,12,1196.3458333333333
2311405,09,Sertão Central,2022,6,462,306,156,768,823.286796875
2311504,14,Vale do Jaguaribe,2022,6,87,116,-29,203,948.246354679803
2311603,07,Maciço do Baturité,2022,6,29,19,10,48,1396.0004166666668
2311702,11,Sertão de Sobral,2022,6,18,7,11,25,1193.6064
2311801,14,Vale do Jaguaribe,2022,6,311,266,45,577,1162.6859792027728
2311900,02,Centro Sul,2022,6,1,2,-1,3,1425.6666666666667
2311959,01,Cariri,2022,6,1,4,-3,5,1927.2
2312007,11,Sertão de Sobral,2022,6,11,13,-2,24,1515.545
2312106,01,Cariri,2022,6,4,7,-3,11,1209.090909090909
2312205,12,Sertão dos Crateús,2022,6,181,55,126,236,476.9690254237289
2312304,08,Serra da Ibiapaba,2022,6,67,45,22,112,1287.1974107142855
2312403,03,Grande Fortaleza,2022,6,721,398,323,1119,2063.529964253798
2312502,14,Vale do Jaguaribe,2022,6,2,5,-3,7,1479.0728571428572
2312601,03,Grande Fortaleza,2022,6,6,7,-1,13,1508.3423076923077
2312700,09,Sertão Central,2022,6,102,55,47,157,745.748280254777
2312809,11,Sertão de Sobral,2022,6,2,8,-6,10,1696.8
2312908,11,Sertão de Sobral,2022,6,880,909,-29,1789,1378.356165455562
2313005,09,Sertão Central,2022,6,13,17,-4,30,1084.0046666666667
2313104,14,Vale do Jaguaribe,2022,6,36,32,4,68,1404.5089705882351
2313203,12,Sertão dos Crateús,2022,6,4,8,-4,12,1465.6391666666666
2313252,01,Cariri,2022,6,3,0,3,3,1412.0
2313302,13,Sertão dos Inhamuns,2022,6,118,57,61,175,1324.0274857142856
2313351,06,Litoral Oeste / Vale do Curu,2022,6,8,19,-11,27,1371.3618518518515
2313401,08,Serra da Ibiapaba,2022,6,261,195,66,456,1322.656447368421
2313500,03,Grande Fortaleza,2022,6,117,106,11,223,1591.1300896860987
2313559,06,Litoral Oeste / Vale do Curu,2022,6,0,5,-5,5,920.742
2313609,08,Serra da Ibiapaba,2022,6,63,43,20,106,1339.6216037735849
2313708,02,Centro Sul,2022,6,1,3,-2,4,1180.4325
2313757,06,Litoral Oeste / Vale do Curu,2022,6,10,9,1,19,1280.4226315789474
2313807,06,Litoral Oeste / Vale do Curu,2022,6,5,38,-33,43,367.3625581395349
2313906,05,Litoral Norte,2022,6,23,8,15,31,1645.985806451613
2313955,11,Sertão de Sobral,2022,6,51,19,32,70,1267.935857142857
2314003,01,Cariri,2022,6,55,56,-1,111,1496.5409909909908
2314102,08,Serra da Ibiapaba,2022,6,50,19,31,69,1312.174492753623
2300101,01,Cariri,2022,7,13,5,8,18,3586.512222222222
2300150,07,Maciço do Baturité,2022,7,47,23,24,70,1332.202
2300200,05,Litoral Norte,2022,7,122,87,35,209,1501.2957894736842
2300309,02,Centro Sul,2022,7,25,29,-4,54,1405.4729629629628
2300408,13,Sertão dos Inhamuns,2022,7,1,8,-7,9,1695.5688888888888
2300507,11,Sertão de Sobral,2022,7,0,1,-1,1,1212.0
2300606,01,Cariri,2022,7,1,0,1,1,1212.0
2300705,14,Vale do Jaguaribe,2022,7,9,12,-3,21,1349.824761904762
2300754,06,Litoral Oeste / Vale do Curu,2022,7,47,49,-2,96,1337.1497916666667
2300804,01,Cariri,2022,7,0,3,-3,3,1112.9
2300903,06,Litoral Oeste / Vale do Curu,2022,7,6,3,3,9,1530.5244444444445
2301000,03,Grande Fortaleza,2022,7,710,518,192,1228,1466.2570334148331
2301109,04,Litoral Leste,2022,7,247,258,-11,505,1326.707603960396
2301208,07,Maciço do Baturité,2022,7,35,47,-12,82,1344.176463414634
2301257,12,Sertão dos Crateús,2022,7,1,2,-1,3,1240.1233333333332
