ano,sigla_uf,divisao_cnae,vinculos_ativos,remuneracao_media,uf_nome
2015,AL,10,95115,,Alagoas
2015,AL,11,11550,,Alagoas
2015,AL,12,505,,Alagoas
2015,AL,13,1479,,Alagoas
2015,AL,14,1101,,Alagoas
2015,AL,15,4207,,Alagoas
2015,AL,16,1527,,Alagoas
2015,AL,17,198,,Alagoas
2015,AL,18,821,,Alagoas
2015,AL,19,2717,,Alagoas
2015,AL,20,1630,,Alagoas
2015,AL,21,32,,Alagoas
2015,AL,22,4470,,Alagoas
2015,AL,23,3828,,Alagoas
2015,AL,24,363,,Alagoas
2015,AL,25,2296,,Alagoas
2015,AL,26,7,,Alagoas
2015,AL,27,109,,Alagoas
2015,AL,28,560,,Alagoas
2015,AL,29,189,,Alagoas
2015,AL,30,18,,Alagoas
2015,AL,31,1020,,Alagoas
2015,AL,32,340,,Alagoas
2015,AL,33,1565,,Alagoas
2015,AL,35,1562,,Alagoas
2015,AL,36,1734,,Alagoas
2015,AL,37,203,,Alagoas
2015,AL,38,3097,,Alagoas
2015,AL,41,40161,,Alagoas
2015,AL,42,12043,,Alagoas
2015,AL,43,7569,,Alagoas
2015,AL,45,12180,,Alagoas
2015,AL,46,19858,,Alagoas
2015,AL,47,97913,,Alagoas
2015,AL,49,15494,,Alagoas
2015,AL,50,112,,Alagoas
2015,AL,51,333,,Alagoas
2015,AL,52,2170,,Alagoas
2015,AL,53,1890,,Alagoas
2015,AL,55,9616,,Alagoas
2015,AL,56,21734,,Alagoas
2015,AL,58,490,,Alagoas
2015,AL,59,290,,Alagoas
2015,AL,60,1298,,Alagoas
2015,AL,61,1529,,Alagoas
2015,AL,62,1450,,Alagoas
2015,AL,63,287,,Alagoas
2015,AL,64,4240,,Alagoas
2015,AL,65,1374,,Alagoas
2015,AL,66,627,,Alagoas
2015,AL,68,2737,,Alagoas
2015,AL,69,3480,,Alagoas
2015,AL,70,678,,Alagoas
2015,AL,71,2065,,Alagoas
2015,AL,72,1551,,Alagoas
2015,AL,73,735,,Alagoas
2015,AL,74,676,,Alagoas
2015,AL,75,70,,Alagoas
2015,AL,77,2979,,Alagoas
2015,AL,78,1763,,Alagoas
2015,AL,79,1025,,Alagoas
2015,AL,80,9126,,Alagoas
2015,AL,81,18612,,Alagoas
2015,AL,82,19745,,Alagoas
2015,AL,84,169708,,Alagoas
2015,AL,85,24650,,Alagoas
2015,AL,86,20645,,Alagoas
2015,AL,87,748,,Alagoas
2015,AL,88,873,,Alagoas
2015,AL,89,153,,Alagoas
2015,AL,90,127,,Alagoas
2015,AL,91,234,,Alagoas
2015,AL,92,4,,Alagoas
2015,AL,93,2364,,Alagoas
2015,AL,94,8926,,Alagoas
2015,AL,95,1268,,Alagoas
2015,AL,96,4791,,Alagoas
2015,AL,97,37,,Alagoas
2015,AL,99,131,,Alagoas
2015,MA,10,10549,,Maranhão
2015,MA,11,16099,,Maranhão
2015,MA,12,337,,Maranhão
2015,MA,13,534,,Maranhão
2015,MA,14,2075,,Maranhão
2015,MA,15,11444,,Maranhão
2015,MA,16,3075,,Maranhão
2015,MA,17,1125,,Maranhão
2015,MA,18,1560,,Maranhão
2015,MA,19,4928,,Maranhão
2015,MA,20,2296,,Maranhão
2015,MA,21,4001,,Maranhão
2015,MA,22,3205,,Maranhão
2015,MA,23,19116,,Maranhão
2015,MA,24,5406,,Maranhão
2015,MA,25,2617,,Maranhão
2015,MA,26,26,,Maranhão
2015,MA,27,330,,Maranhão
2015,MA,28,751,,Maranhão
2015,MA,29,317,,Maranhão
2015,MA,30,610,,Maranhão
2015,MA,31,2972,,Maranhão
2015,MA,32,770,,Maranhão
2015,MA,33,1681,,Maranhão
2015,MA,35,2180,,Maranhão
2015,MA,36,3888,,Maranhão
2015,MA,37,501,,Maranhão
2015,MA,38,839,,Maranhão
2015,MA,39,17,,Maranhão
2015,MA,41,64220,,Maranhão
2015,MA,42,36022,,Maranhão
2015,MA,43,14553,,Maranhão
2015,MA,45,20964,,Maranhão
2015,MA,46,40427,,Maranhão
2015,MA,47,162143,,Maranhão
2015,MA,49,28667,,Maranhão
2015,MA,50,1529,,Maranhão
2015,MA,51,582,,Maranhão
2015,MA,52,3773,,Maranhão
2015,MA,53,2776,,Maranhão
2015,MA,55,6726,,Maranhão
2015,MA,56,20975,,Maranhão
2015,MA,58,552,,Maranhão
2015,MA,59,601,,Maranhão
2015,MA,60,1724,,Maranhão
2015,MA,61,1798,,Maranhão
2015,MA,62,826,,Maranhão
2015,MA,63,731,,Maranhão
2015,MA,64,7034,,Maranhão
2015,MA,65,1030,,Maranhão
2015,MA,66,841,,Maranhão
2015,MA,68,3875,,Maranhão
2015,MA,69,5130,,Maranhão
2015,MA,70,478,,Maranhão
2015,MA,71,4373,,Maranhão
2015,MA,72,887,,Maranhão
2015,MA,73,595,,Maranhão
2015,MA,74,943,,Maranhão
2015,MA,75,69,,Maranhão
2015,MA,77,6935,,Maranhão
2015,MA,78,5745,,Maranhão
2015,MA,79,1196,,Maranhão
2015,MA,80,20053,,Maranhão
2015,MA,81,21056,,Maranhão
2015,MA,82,26073,,Maranhão
2015,MA,84,291546,,Maranhão
2015,MA,85,32018,,Maranhão
2015,MA,86,27022,,Maranhão
2015,MA,87,588,,Maranhão
2015,MA,88,1668,,Maranhão
2015,MA,89,381,,Maranhão
2015,MA,90,170,,Maranhão
2015,MA,91,242,,Maranhão
2015,MA,92,8,,Maranhão
2015,MA,93,2247,,Maranhão
2015,MA,94,18490,,Maranhão
2015,MA,95,1295,,Maranhão
2015,MA,96,2981,,Maranhão
2015,MA,97,47,,Maranhão
2015,MA,99,680,,Maranhão
2015,RN,10,19348,,Rio Grande do Norte
2015,RN,11,17430,,Rio Grande do Norte
2015,RN,12,387,,Rio Grande do Norte
2015,RN,13,10592,,Rio Grande do Norte
2015,RN,14,23804,,Rio Grande do Norte
2015,RN,15,3508,,Rio Grande do Norte
2015,RN,16,1901,,Rio Grande do Norte
2015,RN,17,708,,Rio Grande do Norte
2015,RN,18,1279,,Rio Grande do Norte
2015,RN,19,5666,,Rio Grande do Norte
2015,RN,20,1596,,Rio Grande do Norte
2015,RN,21,27,,Rio Grande do Norte
2015,RN,22,2010,,Rio Grande do Norte
2015,RN,23,10368,,Rio Grande do Norte
2015,RN,24,184,,Rio Grande do Norte
2015,RN,25,2109,,Rio Grande do Norte
2015,RN,26,141,,Rio Grande do Norte
2015,RN,27,97,,Rio Grande do Norte
2015,RN,28,1042,,Rio Grande do Norte
2015,RN,29,410,,Rio Grande do Norte
2015,RN,30,34,,Rio Grande do Norte
2015,RN,31,2886,,Rio Grande do Norte
2015,RN,32,5723,,Rio Grande do Norte
2015,RN,33,2174,,Rio Grande do Norte
2015,RN,35,1404,,Rio Grande do Norte
2015,RN,36,2837,,Rio Grande do Norte
2015,RN,37,83,,Rio Grande do Norte
2015,RN,38,3908,,Rio Grande do Norte
2015,RN,39,18,,Rio Grande do Norte
2015,RN,41,63385,,Rio Grande do Norte
2015,RN,42,11434,,Rio Grande do Norte
2015,RN,43,14175,,Rio Grande do Norte
2015,RN,45,17415,,Rio Grande do Norte
2015,RN,46,24663,,Rio Grande do Norte
2015,RN,47,133280,,Rio Grande do Norte
2015,RN,49,15707,,Rio Grande do Norte
2015,RN,50,638,,Rio Grande do Norte
2015,RN,51,560,,Rio Grande do Norte
2015,RN,52,2896,,Rio Grande do Norte
2015,RN,53,2218,,Rio Grande do Norte
2015,RN,55,13882,,Rio Grande do Norte
2015,RN,56,29064,,Rio Grande do Norte
2015,RN,58,527,,Rio Grande do Norte
2015,RN,59,693,,Rio Grande do Norte
2015,RN,60,3446,,Rio Grande do Norte
2015,RN,61,2111,,Rio Grande do Norte
2015,RN,62,2501,,Rio Grande do Norte
2015,RN,63,937,,Rio Grande do Norte
2015,RN,64,5979,,Rio Grande do Norte
2015,RN,65,1301,,Rio Grande do Norte
2015,RN,66,890,,Rio Grande do Norte
2015,RN,68,3552,,Rio Grande do Norte
2015,RN,69,5680,,Rio Grande do Norte
2015,RN,70,398,,Rio Grande do Norte
2015,RN,71,6520,,Rio Grande do Norte
2015,RN,72,932,,Rio Grande do Norte
2015,RN,73,1393,,Rio Grande do Norte
2015,RN,74,1406,,Rio Grande do Norte
2015,RN,75,103,,Rio Grande do Norte
2015,RN,77,5716,,Rio Grande do Norte
2015,RN,78,23128,,Rio Grande do Norte
2015,RN,79,1353,,Rio Grande do Norte
2015,RN,80,9936,,Rio Grande do Norte
2015,RN,81,20820,,Rio Grande do Norte
2015,RN,82,19299,,Rio Grande do Norte
2015,RN,84,193464,,Rio Grande do Norte
2015,RN,85,41587,,Rio Grande do Norte
2015,RN,86,19954,,Rio Grande do Norte
2015,RN,87,1482,,Rio Grande do Norte
2015,RN,88,1714,,Rio Grande do Norte
2015,RN,89,5094,,Rio Grande do Norte
2015,RN,90,430,,Rio Grande do Norte
2015,RN,91,2426,,Rio Grande do Norte
2015,RN,92,3,,Rio Grande do Norte
2015,RN,93,3151,,Rio Grande do Norte
2015,RN,94,7088,,Rio Grande do Norte
2015,RN,95,2030,,Rio Grande do Norte
2015,RN,96,4789,,Rio Grande do Norte
2015,RN,97,201,,Rio Grande do Norte
2015,RN,99,636,,Rio Grande do Norte
2015,SE,10,15022,,Sergipe
2015,SE,11,12714,,Sergipe
2015,SE,12,601,,Sergipe
2015,SE,13,8146,,Sergipe
2015,SE,14,3857,,Sergipe
2015,SE,15,11740,,Sergipe
2015,SE,16,1368,,Sergipe
2015,SE,17,490,,Sergipe
2015,SE,18,853,,Sergipe
2015,SE,19,5894,,Sergipe
2015,SE,20,1985,,Sergipe
2015,SE,21,118,,Sergipe
2015,SE,22,1387,,Sergipe
2015,SE,23,7905,,Sergipe
2015,SE,24,320,,Sergipe
2015,SE,25,2320,,Sergipe
2015,SE,26,397,,Sergipe
2015,SE,27,1148,,Sergipe
2015,SE,28,234,,Sergipe
2015,SE,29,4419,,Sergipe
2015,SE,30,86,,Sergipe
2015,SE,31,2752,,Sergipe
2015,SE,32,1481,,Sergipe
2015,SE,33,898,,Sergipe
2015,SE,35,2123,,Sergipe
2015,SE,36,1904,,Sergipe
2015,SE,37,56,,Sergipe
2015,SE,38,3569,,Sergipe
2015,SE,39,43,,Sergipe
2015,SE,41,39917,,Sergipe
2015,SE,42,3923,,Sergipe
2015,SE,43,10443,,Sergipe
2015,SE,45,10186,,Sergipe
2015,SE,46,14460,,Sergipe
2015,SE,47,72969,,Sergipe
2015,SE,49,15199,,Sergipe
2015,SE,50,143,,Sergipe
2015,SE,51,162,,Sergipe
2015,SE,52,2178,,Sergipe
2015,SE,53,1560,,Sergipe
2015,SE,55,4658,,Sergipe
2015,SE,56,17221,,Sergipe
2015,SE,58,591,,Sergipe
2015,SE,59,236,,Sergipe
2015,SE,60,2796,,Sergipe
2015,SE,61,1039,,Sergipe
2015,SE,62,1023,,Sergipe
2015,SE,63,637,,Sergipe
2015,SE,64,4665,,Sergipe
2015,SE,65,869,,Sergipe
2015,SE,66,1542,,Sergipe
2015,SE,68,1910,,Sergipe
2015,SE,69,3567,,Sergipe
2015,SE,70,458,,Sergipe
2015,SE,71,1664,,Sergipe
2015,SE,72,387,,Sergipe
2015,SE,73,776,,Sergipe
2015,SE,74,1394,,Sergipe
2015,SE,75,77,,Sergipe
2015,SE,77,3062,,Sergipe
2015,SE,78,5391,,Sergipe
2015,SE,79,880,,Sergipe
2015,SE,80,8620,,Sergipe
2015,SE,81,22609,,Sergipe
2015,SE,82,14355,,Sergipe
2015,SE,84,120422,,Sergipe
2015,SE,85,24704,,Sergipe
2015,SE,86,28231,,Sergipe
2015,SE,87,474,,Sergipe
2015,SE,88,927,,Sergipe
2015,SE,89,1106,,Sergipe
2015,SE,90,178,,Sergipe
2015,SE,91,1491,,Sergipe
2015,SE,92,16,,Sergipe
2015,SE,93,2136,,Sergipe
2015,SE,94,5489,,Sergipe
2015,SE,95,981,,Sergipe
2015,SE,96,3242,,Sergipe
2015,SE,97,60,,Sergipe
2015,SE,99,18,,Sergipe
2016,AL,10,91194,,Alagoas
2016,AL,11,13017,,Alagoas
2016,AL,12,529,,Alagoas
2016,AL,13,1319,,Alagoas
2016,AL,14,1095,,Alagoas
2016,AL,15,4048,,Alagoas
2016,AL,16,1075,,Alagoas
2016,AL,17,157,,Alagoas
2016,AL,18,732,,Alagoas
2016,AL,19,2604,,Alagoas
2016,AL,20,1855,,Alagoas
2016,AL,21,34,,Alagoas
2016,AL,22,4042,,Alagoas
2016,AL,23,3170,,Alagoas
2016,AL,24,290,,Alagoas
2016,AL,25,1919,,Alagoas
2016,AL,26,5,,Alagoas
2016,AL,27,150,,Alagoas
2016,AL,28,350,,Alagoas
2016,AL,29,150,,Alagoas
2016,AL,30,15,,Alagoas
2016,AL,31,986,,Alagoas
2016,AL,32,302,,Alagoas
2016,AL,33,1731,,Alagoas
2016,AL,35,1542,,Alagoas
2016,AL,36,2180,,Alagoas
2016,AL,37,240,,Alagoas
2016,AL,38,3054,,Alagoas
2016,AL,39,5,,Alagoas
2016,AL,41,32583,,Alagoas
2016,AL,42,8224,,Alagoas
2016,AL,43,6494,,Alagoas
2016,AL,45,11317,,Alagoas
2016,AL,46,18502,,Alagoas
2016,AL,47,92329,,Alagoas
2016,AL,49,15622,,Alagoas
2016,AL,50,81,,Alagoas
2016,AL,51,300,,Alagoas
2016,AL,52,2313,,Alagoas
2016,AL,53,1795,,Alagoas
2016,AL,55,9373,,Alagoas
2016,AL,56,20867,,Alagoas
2016,AL,58,477,,Alagoas
2016,AL,59,282,,Alagoas
2016,AL,60,1330,,Alagoas
2016,AL,61,1742,,Alagoas
2016,AL,62,923,,Alagoas
2016,AL,63,357,,Alagoas
2016,AL,64,4194,,Alagoas
2016,AL,65,1274,,Alagoas
2016,AL,66,585,,Alagoas
2016,AL,68,3108,,Alagoas
2016,AL,69,3369,,Alagoas
2016,AL,70,682,,Alagoas
2016,AL,71,1777,,Alagoas
2016,AL,72,1052,,Alagoas
2016,AL,73,634,,Alagoas
2016,AL,74,652,,Alagoas
2016,AL,75,109,,Alagoas
2016,AL,77,3030,,Alagoas
2016,AL,78,1247,,Alagoas
2016,AL,79,1058,,Alagoas
2016,AL,80,7379,,Alagoas
2016,AL,81,19563,,Alagoas
2016,AL,82,20547,,Alagoas
2016,AL,84,165880,,Alagoas
2016,AL,85,24557,,Alagoas
2016,AL,86,20934,,Alagoas
2016,AL,87,957,,Alagoas
2016,AL,88,924,,Alagoas
2016,AL,89,158,,Alagoas
2016,AL,90,116,,Alagoas
2016,AL,91,282,,Alagoas
2016,AL,92,5,,Alagoas
2016,AL,93,2422,,Alagoas
2016,AL,94,8554,,Alagoas
2016,AL,95,1118,,Alagoas
2016,AL,96,4304,,Alagoas
2016,AL,97,38,,Alagoas
2016,AL,99,87,,Alagoas
2016,BA,10,51648,,Bahia
2016,BA,11,47292,,Bahia
2016,BA,12,2173,,Bahia
2016,BA,13,74457,,Bahia
2016,BA,14,17483,,Bahia
2016,BA,15,71037,,Bahia
2016,BA,16,11882,,Bahia
2016,BA,17,7925,,Bahia
2016,BA,18,4756,,Bahia
2016,BA,19,4644,,Bahia
2016,BA,20,16102,,Bahia
2016,BA,21,5940,,Bahia
2016,BA,22,22637,,Bahia
2016,BA,23,32173,,Bahia
2016,BA,24,4526,,Bahia
2016,BA,25,14046,,Bahia
2016,BA,26,2153,,Bahia
2016,BA,27,5309,,Bahia
2016,BA,28,2636,,Bahia
2016,BA,29,10179,,Bahia
2016,BA,30,545,,Bahia
2016,BA,31,9127,,Bahia
2016,BA,32,4724,,Bahia
2016,BA,33,13635,,Bahia
2016,BA,35,5833,,Bahia
2016,BA,36,6686,,Bahia
2016,BA,37,1074,,Bahia
2016,BA,38,13929,,Bahia
2016,BA,39,164,,Bahia
2016,BA,41,113709,,Bahia
2016,BA,42,76430,,Bahia
2016,BA,43,56695,,Bahia
2016,BA,45,58114,,Bahia
2016,BA,46,94613,,Bahia
2016,BA,47,478660,,Bahia
2016,BA,49,101560,,Bahia
2016,BA,50,2133,,Bahia
2016,BA,51,1819,,Bahia
2016,BA,52,19995,,Bahia
2016,BA,53,8741,,Bahia
2016,BA,55,45918,,Bahia
2016,BA,56,99482,,Bahia
2016,BA,58,1514,,Bahia
2016,BA,59,1199,,Bahia
2016,BA,60,7721,,Bahia
2016,BA,61,14912,,Bahia
2016,BA,62,10322,,Bahia
2016,BA,63,2974,,Bahia
2016,BA,64,26805,,Bahia
2016,BA,65,4615,,Bahia
2016,BA,66,3370,,Bahia
2016,BA,68,10464,,Bahia
2016,BA,69,19311,,Bahia
2016,BA,70,4038,,Bahia
2016,BA,71,30106,,Bahia
2016,BA,72,6910,,Bahia
2016,BA,73,5542,,Bahia
2016,BA,74,4811,,Bahia
2016,BA,75,439,,Bahia
2016,BA,77,16316,,Bahia
2016,BA,78,47573,,Bahia
2016,BA,79,5089,,Bahia
2016,BA,80,48184,,Bahia
2016,BA,81,85709,,Bahia
2016,BA,82,105114,,Bahia
2016,BA,84,685384,,Bahia
2016,BA,85,116235,,Bahia
2016,BA,86,118243,,Bahia
2016,BA,87,3288,,Bahia
2016,BA,88,5711,,Bahia
2016,BA,89,2720,,Bahia
2016,BA,90,1790,,Bahia
2016,BA,91,2933,,Bahia
2016,BA,92,48,,Bahia
2016,BA,93,9989,,Bahia
2016,BA,94,44149,,Bahia
2016,BA,95,6215,,Bahia
2016,BA,96,17011,,Bahia
2016,BA,97,422,,Bahia
2016,BA,99,935,,Bahia
2016,CE,10,49723,,Ceará
2016,CE,11,21637,,Ceará
2016,CE,12,2283,,Ceará
2016,CE,13,22896,,Ceará
2016,CE,14,63183,,Ceará
2016,CE,15,84770,,Ceará
2016,CE,16,2636,,Ceará
2016,CE,17,3815,,Ceará
2016,CE,18,4636,,Ceará
2016,CE,19,495,,Ceará
2016,CE,20,5568,,Ceará
2016,CE,21,3352,,Ceará
2016,CE,22,8574,,Ceará
2016,CE,23,19754,,Ceará
2016,CE,24,7197,,Ceará
2016,CE,25,10127,,Ceará
2016,CE,26,796,,Ceará
2016,CE,27,8840,,Ceará
2016,CE,28,3079,,Ceará
2016,CE,29,2670,,Ceará
2016,CE,30,1281,,Ceará
2016,CE,31,8680,,Ceará
2016,CE,32,6968,,Ceará
2016,CE,33,6646,,Ceará
2016,CE,35,3011,,Ceará
2016,CE,36,2679,,Ceará
2016,CE,37,143,,Ceará
2016,CE,38,8477,,Ceará
2016,CE,39,69,,Ceará
2016,CE,41,104370,,Ceará
2016,CE,42,41892,,Ceará
2016,CE,43,32333,,Ceará
2016,CE,45,35533,,Ceará
2016,CE,46,59235,,Ceará
2016,CE,47,292623,,Ceará
2016,CE,49,45287,,Ceará
2016,CE,50,422,,Ceará
2016,CE,51,1098,,Ceará
2016,CE,52,10804,,Ceará
2016,CE,53,7103,,Ceará
2016,CE,55,17487,,Ceará
2016,CE,56,65967,,Ceará
2016,CE,58,2627,,Ceará
2016,CE,59,1252,,Ceará
2016,CE,60,2550,,Ceará
2016,CE,61,9812,,Ceará
2016,CE,62,9827,,Ceará
2016,CE,63,4304,,Ceará
2016,CE,64,18054,,Ceará
2016,CE,65,4752,,Ceará
2016,CE,66,2899,,Ceará
2016,CE,68,7913,,Ceará
2016,CE,69,13062,,Ceará
2016,CE,70,1682,,Ceará
2016,CE,71,5858,,Ceará
2016,CE,72,1215,,Ceará
2016,CE,73,3388,,Ceará
2016,CE,74,3250,,Ceará
2016,CE,75,192,,Ceará
2016,CE,77,12762,,Ceará
2016,CE,78,59210,,Ceará
2016,CE,79,2165,,Ceará
2016,CE,80,27046,,Ceará
2016,CE,81,44687,,Ceará
2016,CE,82,72550,,Ceará
2016,CE,84,492712,,Ceará
2016,CE,85,85428,,Ceará
2016,CE,86,58709,,Ceará
2016,CE,87,1837,,Ceará
2016,CE,88,2982,,Ceará
2016,CE,89,690,,Ceará
2016,CE,90,1028,,Ceará
2016,CE,91,51,,Ceará
2016,CE,92,26,,Ceará
2016,CE,93,9801,,Ceará
2016,CE,94,37091,,Ceará
2016,CE,95,5976,,Ceará
2016,CE,96,13096,,Ceará
2016,CE,97,161,,Ceará
2016,CE,99,226,,Ceará
2016,MA,10,10313,,Maranhão
2016,MA,11,15197,,Maranhão
2016,MA,12,364,,Maranhão
2016,MA,13,822,,Maranhão
2016,MA,14,2023,,Maranhão
2016,MA,15,11742,,Maranhão
2016,MA,16,3088,,Maranhão
2016,MA,17,1012,,Maranhão
2016,MA,18,1537,,Maranhão
2016,MA,19,4134,,Maranhão
2016,MA,20,2271,,Maranhão
2016,MA,21,4143,,Maranhão
2016,MA,22,2130,,Maranhão
2016,MA,23,15506,,Maranhão
2016,MA,24,4788,,Maranhão
2016,MA,25,1836,,Maranhão
2016,MA,26,26,,Maranhão
2016,MA,27,200,,Maranhão
2016,MA,28,631,,Maranhão
2016,MA,29,273,,Maranhão
2016,MA,30,620,,Maranhão
2016,MA,31,2323,,Maranhão
2016,MA,32,753,,Maranhão
2016,MA,33,2119,,Maranhão
2016,MA,35,2175,,Maranhão
2016,MA,36,3874,,Maranhão
2016,MA,37,394,,Maranhão
2016,MA,38,744,,Maranhão
2016,MA,39,19,,Maranhão
2016,MA,41,47036,,Maranhão
2016,MA,42,27647,,Maranhão
2016,MA,43,13468,,Maranhão
2016,MA,45,19449,,Maranhão
2016,MA,46,36652,,Maranhão
2016,MA,47,152455,,Maranhão
2016,MA,49,28443,,Maranhão
2016,MA,50,1514,,Maranhão
2016,MA,51,542,,Maranhão
2016,MA,52,3679,,Maranhão
2016,MA,53,2626,,Maranhão
2016,MA,55,6528,,Maranhão
2016,MA,56,20201,,Maranhão
2016,MA,58,425,,Maranhão
2016,MA,59,526,,Maranhão
2016,MA,60,1603,,Maranhão
2016,MA,61,1880,,Maranhão
2016,MA,62,921,,Maranhão
2016,MA,63,4518,,Maranhão
2016,MA,64,6587,,Maranhão
2016,MA,65,730,,Maranhão
2016,MA,66,879,,Maranhão
2016,MA,68,2689,,Maranhão
2016,MA,69,5168,,Maranhão
2016,MA,70,508,,Maranhão
2016,MA,71,3598,,Maranhão
2016,MA,72,504,,Maranhão
2016,MA,73,628,,Maranhão
2016,MA,74,946,,Maranhão
2016,MA,75,75,,Maranhão
2016,MA,77,5466,,Maranhão
2016,MA,78,4868,,Maranhão
2016,MA,79,1079,,Maranhão
2016,MA,80,18108,,Maranhão
2016,MA,81,19539,,Maranhão
2016,MA,82,26147,,Maranhão
2016,MA,84,294417,,Maranhão
2016,MA,85,30663,,Maranhão
2016,MA,86,28144,,Maranhão
2016,MA,87,754,,Maranhão
2016,MA,88,1842,,Maranhão
2016,MA,89,382,,Maranhão
2016,MA,90,213,,Maranhão
2016,MA,91,234,,Maranhão
2016,MA,92,8,,Maranhão
2016,MA,93,2027,,Maranhão
2016,MA,94,18840,,Maranhão
2016,MA,95,1242,,Maranhão
2016,MA,96,2995,,Maranhão
2016,MA,97,87,,Maranhão
2016,MA,99,474,,Maranhão
2016,PB,10,24243,,Paraíba
2016,PB,11,15755,,Paraíba
2016,PB,12,396,,Paraíba
2016,PB,13,11544,,Paraíba
2016,PB,14,5719,,Paraíba
2016,PB,15,23060,,Paraíba
2016,PB,16,1987,,Paraíba
2016,PB,17,1016,,Paraíba
2016,PB,18,1815,,Paraíba
2016,PB,19,6709,,Paraíba
2016,PB,20,1034,,Paraíba
2016,PB,21,15,,Paraíba
2016,PB,22,4242,,Paraíba
2016,PB,23,9513,,Paraíba
2016,PB,24,478,,Paraíba
2016,PB,25,3509,,Paraíba
2016,PB,26,345,,Paraíba
2016,PB,27,242,,Paraíba
2016,PB,28,603,,Paraíba
2016,PB,29,171,,Paraíba
2016,PB,30,38,,Paraíba
2016,PB,31,2329,,Paraíba
2016,PB,32,1087,,Paraíba
2016,PB,33,1185,,Paraíba
2016,PB,35,3111,,Paraíba
2016,PB,36,3488,,Paraíba
2016,PB,37,37,,Paraíba
2016,PB,38,2977,,Paraíba
2016,PB,39,13,,Paraíba
2016,PB,41,53313,,Paraíba
2016,PB,42,8424,,Paraíba
2016,PB,43,10081,,Paraíba
2016,PB,45,14143,,Paraíba
2016,PB,46,26807,,Paraíba
2016,PB,47,104769,,Paraíba
2016,PB,49,13010,,Paraíba
2016,PB,50,148,,Paraíba
2016,PB,51,276,,Paraíba
2016,PB,52,2074,,Paraíba
2016,PB,53,2282,,Paraíba
2016,PB,55,5151,,Paraíba
2016,PB,56,22409,,Paraíba
2016,PB,58,933,,Paraíba
2016,PB,59,420,,Paraíba
2016,PB,60,1791,,Paraíba
2016,PB,61,2315,,Paraíba
2016,PB,62,1592,,Paraíba
2016,PB,63,837,,Paraíba
2016,PB,64,5666,,Paraíba
2016,PB,65,1525,,Paraíba
2016,PB,66,827,,Paraíba
2016,PB,68,2679,,Paraíba
2016,PB,69,4815,,Paraíba
2016,PB,70,458,,Paraíba
2016,PB,71,1658,,Paraíba
2016,PB,72,724,,Paraíba
2016,PB,73,1587,,Paraíba
2016,PB,74,507,,Paraíba
2016,PB,75,40,,Paraíba
2016,PB,77,2295,,Paraíba
2016,PB,78,3717,,Paraíba
2016,PB,79,973,,Paraíba
2016,PB,80,11687,,Paraíba
2016,PB,81,20270,,Paraíba
2016,PB,82,21482,,Paraíba
2016,PB,84,267304,,Paraíba
2016,PB,85,45628,,Paraíba
2016,PB,86,21423,,Paraíba
2016,PB,87,963,,Paraíba
2016,PB,88,1171,,Paraíba
2016,PB,89,466,,Paraíba
2016,PB,90,511,,Paraíba
2016,PB,91,25,,Paraíba
2016,PB,93,2378,,Paraíba
2016,PB,94,7866,,Paraíba
2016,PB,95,1485,,Paraíba
2016,PB,96,4001,,Paraíba
2016,PB,97,25,,Paraíba
2016,PB,99,31,,Paraíba
2016,PI,10,10705,,Piauí
2016,PI,11,11831,,Piauí
2016,PI,12,109,,Piauí
2016,PI,13,562,,Piauí
2016,PI,14,4503,,Piauí
2016,PI,15,2835,,Piauí
2016,PI,16,1111,,Piauí
2016,PI,17,162,,Piauí
2016,PI,18,1100,,Piauí
2016,PI,19,1940,,Piauí
2016,PI,20,949,,Piauí
2016,PI,21,680,,Piauí
2016,PI,22,2048,,Piauí
2016,PI,23,6652,,Piauí
2016,PI,24,737,,Piauí
2016,PI,25,1758,,Piauí
2016,PI,26,20,,Piauí
2016,PI,27,257,,Piauí
2016,PI,28,148,,Piauí
2016,PI,29,297,,Piauí
2016,PI,30,534,,Piauí
2016,PI,31,1656,,Piauí
2016,PI,32,1120,,Piauí
2016,PI,33,635,,Piauí
2016,PI,35,4514,,Piauí
2016,PI,36,1505,,Piauí
2016,PI,37,64,,Piauí
2016,PI,38,2661,,Piauí
2016,PI,39,67,,Piauí
2016,PI,41,40586,,Piauí
2016,PI,42,9994,,Piauí
2016,PI,43,5547,,Piauí
2016,PI,45,13809,,Piauí
2016,PI,46,20969,,Piauí
2016,PI,47,84315,,Piauí
2016,PI,49,9661,,Piauí
2016,PI,50,20,,Piauí
2016,PI,51,223,,Piauí
2016,PI,52,1996,,Piauí
2016,PI,53,2379,,Piauí
2016,PI,55,4005,,Piauí
2016,PI,56,14961,,Piauí
2016,PI,58,475,,Piauí
2016,PI,59,282,,Piauí
2016,PI,60,879,,Piauí
2016,PI,61,1000,,Piauí
2016,PI,62,489,,Piauí
2016,PI,63,596,,Piauí
2016,PI,64,3593,,Piauí
2016,PI,65,1098,,Piauí
2016,PI,66,1373,,Piauí
2016,PI,68,1593,,Piauí
2016,PI,69,3157,,Piauí
2016,PI,70,783,,Piauí
2016,PI,71,1473,,Piauí
2016,PI,72,455,,Piauí
2016,PI,73,750,,Piauí
2016,PI,74,2018,,Piauí
2016,PI,75,90,,Piauí
2016,PI,77,2031,,Piauí
2016,PI,78,7328,,Piauí
